,Open,High,Low,Close,Volume,Date
2014-06-19 13:30:00,28.8,28.8,28.1,28.2,632000.0,2014-06-19 13:30:00
2014-06-20 13:30:00,28.55,28.55,28.15,28.35,421000.0,2014-06-20 13:30:00
2014-06-23 13:30:00,28.5,28.5,27.5,27.55,884000.0,2014-06-23 13:30:00
2014-06-24 13:30:00,27.6,28.0,27.2,28.0,682000.0,2014-06-24 13:30:00
2014-06-25 13:30:00,28.0,28.05,27.4,27.55,507000.0,2014-06-25 13:30:00
2014-06-26 13:30:00,27.9,27.9,27.5,27.6,642000.0,2014-06-26 13:30:00
2014-06-27 13:30:00,27.6,28.05,27.5,27.7,683000.0,2014-06-27 13:30:00
2014-06-30 13:30:00,27.8,28.0,27.45,27.45,558000.0,2014-06-30 13:30:00
2014-07-01 13:30:00,27.6,27.8,27.45,27.5,569000.0,2014-07-01 13:30:00
2014-07-02 13:30:00,27.75,27.95,27.45,27.5,625000.0,2014-07-02 13:30:00
2014-07-03 13:30:00,27.55,27.8,27.55,27.7,306000.0,2014-07-03 13:30:00
2014-07-04 13:30:00,27.75,27.8,27.4,27.4,432000.0,2014-07-04 13:30:00
2014-07-07 13:30:00,27.4,27.9,27.4,27.7,543000.0,2014-07-07 13:30:00
2014-07-08 13:30:00,27.7,27.85,27.6,27.8,459000.0,2014-07-08 13:30:00
2014-07-09 13:30:00,27.65,29.2,27.6,29.2,3399000.0,2014-07-09 13:30:00
2014-07-10 13:30:00,29.1,29.1,28.3,28.6,1904000.0,2014-07-10 13:30:00
2014-07-11 13:30:00,28.5,28.5,27.3,27.5,1134000.0,2014-07-11 13:30:00
2014-07-14 13:30:00,27.55,28.25,27.3,28.25,603000.0,2014-07-14 13:30:00
2014-07-15 13:30:00,28.3,28.3,27.75,27.75,399000.0,2014-07-15 13:30:00
2014-07-16 13:30:00,27.5,28.0,27.5,27.8,312000.0,2014-07-16 13:30:00
2014-07-17 13:30:00,27.8,27.9,27.55,27.65,231000.0,2014-07-17 13:30:00
2014-07-18 13:30:00,27.5,27.8,27.5,27.7,241000.0,2014-07-18 13:30:00
2014-07-21 13:30:00,27.75,27.8,27.5,27.5,249000.0,2014-07-21 13:30:00
2014-07-22 13:30:00,27.75,27.95,27.55,27.7,317000.0,2014-07-22 13:30:00
2014-07-24 13:30:00,27.7,27.8,27.55,27.55,352000.0,2014-07-24 13:30:00
2014-07-25 13:30:00,27.55,27.8,27.5,27.6,257000.0,2014-07-25 13:30:00
2014-07-28 13:30:00,27.6,27.8,27.3,27.6,223000.0,2014-07-28 13:30:00
2014-07-29 13:30:00,27.6,27.8,27.3,27.3,389000.0,2014-07-29 13:30:00
2014-07-30 13:30:00,27.35,27.55,26.55,26.85,660000.0,2014-07-30 13:30:00
2014-07-31 13:30:00,26.8,26.8,26.25,26.5,525000.0,2014-07-31 13:30:00
2014-08-01 13:30:00,26.15,26.5,26.0,26.15,287000.0,2014-08-01 13:30:00
2014-08-04 13:30:00,26.15,26.2,25.85,26.0,240000.0,2014-08-04 13:30:00
2014-08-05 13:30:00,26.0,26.2,25.95,26.15,261000.0,2014-08-05 13:30:00
2014-08-06 13:30:00,26.1,26.1,24.35,25.1,827000.0,2014-08-06 13:30:00
2014-08-07 13:30:00,25.1,25.25,24.5,24.6,297000.0,2014-08-07 13:30:00
2014-08-08 13:30:00,24.6,24.6,23.65,23.8,490000.0,2014-08-08 13:30:00
2014-08-11 13:30:00,24.0,25.4,24.0,25.0,292000.0,2014-08-11 13:30:00
2014-08-12 13:30:00,25.0,25.15,24.6,25.15,191000.0,2014-08-12 13:30:00
2014-08-13 13:30:00,24.8,24.8,24.0,24.05,682000.0,2014-08-13 13:30:00
2014-08-14 13:30:00,24.05,24.8,24.05,24.15,324000.0,2014-08-14 13:30:00
2014-08-15 13:30:00,24.15,24.3,23.0,23.5,340000.0,2014-08-15 13:30:00
2014-08-18 13:30:00,23.3,23.3,22.55,22.55,414000.0,2014-08-18 13:30:00
2014-08-19 13:30:00,22.8,23.25,22.8,23.0,282000.0,2014-08-19 13:30:00
2014-08-20 13:30:00,23.1,23.45,23.0,23.1,117000.0,2014-08-20 13:30:00
2014-08-21 13:30:00,23.35,23.35,22.4,23.15,328000.0,2014-08-21 13:30:00
2014-08-22 13:30:00,22.5,23.3,22.5,23.3,170000.0,2014-08-22 13:30:00
2014-08-25 13:30:00,23.3,23.6,23.25,23.6,178000.0,2014-08-25 13:30:00
2014-08-26 13:30:00,23.6,23.8,23.45,23.65,92000.0,2014-08-26 13:30:00
2014-08-27 13:30:00,23.65,24.25,23.65,24.15,215000.0,2014-08-27 13:30:00
2014-08-28 13:30:00,24.25,24.25,23.9,24.15,172000.0,2014-08-28 13:30:00
2014-08-29 13:30:00,24.15,25.1,23.9,24.9,216000.0,2014-08-29 13:30:00
2014-09-01 13:30:00,24.8,25.2,24.8,24.8,183000.0,2014-09-01 13:30:00
2014-09-02 13:30:00,24.8,24.8,24.15,24.8,126000.0,2014-09-02 13:30:00
2014-09-03 13:30:00,24.8,24.8,24.3,24.3,90000.0,2014-09-03 13:30:00
2014-09-04 13:30:00,24.3,24.5,24.3,24.3,97000.0,2014-09-04 13:30:00
2014-09-05 13:30:00,24.6,24.6,24.2,24.2,103000.0,2014-09-05 13:30:00
2014-09-09 13:30:00,24.2,24.3,24.2,24.2,82000.0,2014-09-09 13:30:00
2014-09-10 13:30:00,24.3,24.3,23.65,24.0,147000.0,2014-09-10 13:30:00
2014-09-11 13:30:00,23.85,24.25,23.8,24.0,45000.0,2014-09-11 13:30:00
2014-09-12 13:30:00,24.0,24.0,23.0,23.8,108000.0,2014-09-12 13:30:00
2014-09-15 13:30:00,23.8,23.8,23.3,23.8,85000.0,2014-09-15 13:30:00
2014-09-16 13:30:00,23.55,23.8,23.35,23.8,73000.0,2014-09-16 13:30:00
2014-09-17 13:30:00,23.5,23.8,23.5,23.8,88000.0,2014-09-17 13:30:00
2014-09-18 13:30:00,23.8,24.0,23.4,24.0,196000.0,2014-09-18 13:30:00
2014-09-19 13:30:00,24.0,25.65,24.0,25.2,744000.0,2014-09-19 13:30:00
2014-09-22 13:30:00,24.85,25.0,24.5,24.7,300000.0,2014-09-22 13:30:00
2014-09-23 13:30:00,24.7,24.7,24.15,24.4,167000.0,2014-09-23 13:30:00
2014-09-24 13:30:00,24.2,24.4,24.1,24.3,119000.0,2014-09-24 13:30:00
2014-09-25 13:30:00,24.3,24.45,23.8,23.85,254000.0,2014-09-25 13:30:00
2014-09-26 13:30:00,23.5,23.95,23.2,23.5,69000.0,2014-09-26 13:30:00
2014-09-29 13:30:00,23.5,23.5,23.3,23.5,90000.0,2014-09-29 13:30:00
2014-09-30 13:30:00,23.8,23.8,23.0,23.5,152000.0,2014-09-30 13:30:00
2014-10-01 13:30:00,23.4,23.8,23.35,23.7,44000.0,2014-10-01 13:30:00
2014-10-02 13:30:00,23.5,23.75,23.5,23.6,44000.0,2014-10-02 13:30:00
2014-10-03 13:30:00,23.85,24.3,23.85,24.1,100000.0,2014-10-03 13:30:00
2014-10-06 13:30:00,23.65,24.1,23.65,23.85,143000.0,2014-10-06 13:30:00
2014-10-07 13:30:00,23.7,24.9,23.7,24.35,248000.0,2014-10-07 13:30:00
2014-10-08 13:30:00,24.05,24.45,24.0,24.0,178000.0,2014-10-08 13:30:00
2014-10-09 13:30:00,24.05,24.7,23.6,24.0,339000.0,2014-10-09 13:30:00
2014-10-13 13:30:00,23.4,23.55,22.5,23.0,250000.0,2014-10-13 13:30:00
2014-10-14 13:30:00,22.6,23.25,22.6,23.05,109000.0,2014-10-14 13:30:00
2014-10-15 13:30:00,23.0,23.1,22.7,23.1,162000.0,2014-10-15 13:30:00
2014-10-16 13:30:00,22.85,23.1,22.5,23.1,141000.0,2014-10-16 13:30:00
2014-10-17 13:30:00,23.0,23.0,22.8,22.8,101000.0,2014-10-17 13:30:00
2014-10-20 13:30:00,22.8,23.4,22.8,22.85,160000.0,2014-10-20 13:30:00
2014-10-21 13:30:00,22.85,23.15,22.85,23.05,247000.0,2014-10-21 13:30:00
2014-10-22 13:30:00,23.1,23.3,23.0,23.0,136000.0,2014-10-22 13:30:00
2014-10-23 13:30:00,22.7,22.9,22.5,22.8,63000.0,2014-10-23 13:30:00
2014-10-24 13:30:00,22.7,22.7,21.25,21.35,517000.0,2014-10-24 13:30:00
2014-10-27 13:30:00,21.35,21.35,19.9,20.1,424000.0,2014-10-27 13:30:00
2014-10-28 13:30:00,20.25,20.25,20.0,20.1,99000.0,2014-10-28 13:30:00
2014-10-29 13:30:00,20.4,20.8,20.2,20.65,138000.0,2014-10-29 13:30:00
2014-10-30 13:30:00,20.65,20.65,20.2,20.35,37000.0,2014-10-30 13:30:00
2014-10-31 13:30:00,20.6,20.95,20.4,20.7,97000.0,2014-10-31 13:30:00
2014-11-03 13:30:00,20.8,21.0,20.5,21.0,113000.0,2014-11-03 13:30:00
2014-11-04 13:30:00,21.0,21.0,20.6,20.8,56000.0,2014-11-04 13:30:00
2014-11-05 13:30:00,20.8,20.9,20.5,20.75,62000.0,2014-11-05 13:30:00
2014-11-06 13:30:00,20.7,20.7,20.35,20.6,100000.0,2014-11-06 13:30:00
2014-11-07 13:30:00,20.8,20.9,20.55,20.55,56000.0,2014-11-07 13:30:00
2014-11-10 13:30:00,20.7,20.85,20.55,20.6,40000.0,2014-11-10 13:30:00
2014-11-11 13:30:00,20.65,20.7,20.5,20.65,32000.0,2014-11-11 13:30:00
2014-11-12 13:30:00,20.7,20.7,20.45,20.45,33000.0,2014-11-12 13:30:00
2014-11-13 13:30:00,20.4,20.4,20.25,20.25,53000.0,2014-11-13 13:30:00
2014-11-14 13:30:00,20.1,20.65,20.1,20.5,94000.0,2014-11-14 13:30:00
2014-11-17 13:30:00,20.6,20.6,20.2,20.25,31000.0,2014-11-17 13:30:00
2014-11-18 13:30:00,20.25,20.25,19.25,19.3,179000.0,2014-11-18 13:30:00
2014-11-19 13:30:00,19.3,19.65,19.2,19.35,102000.0,2014-11-19 13:30:00
2014-11-20 13:30:00,19.4,19.8,19.15,19.45,56000.0,2014-11-20 13:30:00
2014-11-21 13:30:00,19.4,19.7,19.4,19.65,29000.0,2014-11-21 13:30:00
2014-11-24 13:30:00,19.7,19.7,19.5,19.65,66000.0,2014-11-24 13:30:00
2014-11-25 13:30:00,19.55,19.8,19.5,19.7,64000.0,2014-11-25 13:30:00
2014-11-26 13:30:00,20.15,21.05,20.05,21.05,527000.0,2014-11-26 13:30:00
2014-11-27 13:30:00,21.5,22.15,21.2,21.2,952000.0,2014-11-27 13:30:00
2014-11-28 13:30:00,21.0,21.35,20.6,20.65,235000.0,2014-11-28 13:30:00
2014-12-01 13:30:00,20.35,20.4,20.15,20.35,132000.0,2014-12-01 13:30:00
2014-12-02 13:30:00,20.3,21.6,20.3,20.85,247000.0,2014-12-02 13:30:00
2014-12-03 13:30:00,21.0,21.5,20.95,21.2,165000.0,2014-12-03 13:30:00
2014-12-04 13:30:00,21.3,21.5,21.05,21.1,149000.0,2014-12-04 13:30:00
2014-12-05 13:30:00,21.1,21.5,21.1,21.3,128000.0,2014-12-05 13:30:00
2014-12-08 13:30:00,21.6,21.6,21.3,21.35,232000.0,2014-12-08 13:30:00
2014-12-09 13:30:00,21.05,21.15,21.0,21.0,87000.0,2014-12-09 13:30:00
2014-12-10 13:30:00,21.2,21.45,21.0,21.2,118000.0,2014-12-10 13:30:00
2014-12-11 13:30:00,21.2,21.3,21.1,21.25,51000.0,2014-12-11 13:30:00
2014-12-12 13:30:00,21.5,22.0,21.4,21.5,187000.0,2014-12-12 13:30:00
2014-12-15 13:30:00,21.1,21.35,20.75,21.1,142000.0,2014-12-15 13:30:00
2014-12-16 13:30:00,20.95,21.4,20.95,21.0,134000.0,2014-12-16 13:30:00
2014-12-17 13:30:00,21.1,21.4,20.9,20.95,94000.0,2014-12-17 13:30:00
2014-12-18 13:30:00,21.0,21.15,20.75,20.85,167000.0,2014-12-18 13:30:00
2014-12-19 13:30:00,21.0,21.1,20.6,20.65,104000.0,2014-12-19 13:30:00
2014-12-22 13:30:00,21.3,21.3,20.8,20.8,35000.0,2014-12-22 13:30:00
2014-12-23 13:30:00,21.15,21.95,20.9,21.4,336000.0,2014-12-23 13:30:00
2014-12-24 13:30:00,21.6,22.85,21.6,22.85,704000.0,2014-12-24 13:30:00
2014-12-25 13:30:00,23.3,23.65,22.45,22.45,989000.0,2014-12-25 13:30:00
2014-12-26 13:30:00,22.5,22.6,22.25,22.45,228000.0,2014-12-26 13:30:00
2014-12-29 13:30:00,23.2,23.2,22.7,22.8,401000.0,2014-12-29 13:30:00
2014-12-30 13:30:00,23.0,23.15,22.7,22.85,164000.0,2014-12-30 13:30:00
2014-12-31 13:30:00,22.65,22.9,22.65,22.9,168000.0,2014-12-31 13:30:00
2015-01-05 13:30:00,22.9,23.1,22.65,22.8,116000.0,2015-01-05 13:30:00
2015-01-06 13:30:00,22.8,22.8,21.9,22.05,317000.0,2015-01-06 13:30:00
2015-01-07 13:30:00,22.2,22.25,21.75,21.75,196000.0,2015-01-07 13:30:00
2015-01-08 13:30:00,22.1,22.15,21.9,21.9,130000.0,2015-01-08 13:30:00
2015-01-09 13:30:00,22.9,22.9,22.4,22.5,198000.0,2015-01-09 13:30:00
2015-01-12 13:30:00,22.5,22.5,22.1,22.15,168000.0,2015-01-12 13:30:00
2015-01-13 13:30:00,22.2,22.35,22.2,22.3,116000.0,2015-01-13 13:30:00
2015-01-14 13:30:00,22.1,22.2,22.0,22.1,91000.0,2015-01-14 13:30:00
2015-01-15 13:30:00,22.1,22.25,21.9,21.95,140000.0,2015-01-15 13:30:00
2015-01-16 13:30:00,22.0,22.2,21.65,21.65,182000.0,2015-01-16 13:30:00
2015-01-19 13:30:00,21.8,21.9,21.55,21.8,113000.0,2015-01-19 13:30:00
2015-01-20 13:30:00,21.65,21.85,21.65,21.85,46000.0,2015-01-20 13:30:00
2015-01-21 13:30:00,21.85,22.0,21.65,21.9,116000.0,2015-01-21 13:30:00
2015-01-22 13:30:00,22.0,22.1,21.85,21.9,68000.0,2015-01-22 13:30:00
2015-01-23 13:30:00,21.9,22.1,21.9,21.9,113000.0,2015-01-23 13:30:00
2015-01-26 13:30:00,22.2,23.2,22.2,22.6,503000.0,2015-01-26 13:30:00
2015-01-27 13:30:00,22.6,22.65,22.45,22.55,169000.0,2015-01-27 13:30:00
2015-01-28 13:30:00,22.0,22.55,22.0,22.3,73000.0,2015-01-28 13:30:00
2015-01-29 13:30:00,22.2,22.35,22.1,22.35,42000.0,2015-01-29 13:30:00
2015-01-30 13:30:00,22.35,22.35,22.1,22.1,64000.0,2015-01-30 13:30:00
2015-02-02 13:30:00,22.1,22.15,21.8,21.85,79000.0,2015-02-02 13:30:00
2015-02-03 13:30:00,21.8,22.0,21.8,21.8,44000.0,2015-02-03 13:30:00
2015-02-04 13:30:00,21.9,21.95,21.85,21.85,54000.0,2015-02-04 13:30:00
2015-02-05 13:30:00,22.0,22.35,21.95,22.0,104000.0,2015-02-05 13:30:00
2015-02-06 13:30:00,22.05,22.1,22.0,22.0,34000.0,2015-02-06 13:30:00
2015-02-09 13:30:00,21.9,22.0,21.85,21.9,45000.0,2015-02-09 13:30:00
2015-02-10 13:30:00,21.7,21.9,21.5,21.5,98000.0,2015-02-10 13:30:00
2015-02-11 13:30:00,21.5,21.5,21.0,21.0,171000.0,2015-02-11 13:30:00
2015-02-12 13:30:00,21.0,21.0,20.55,20.65,86000.0,2015-02-12 13:30:00
2015-02-13 13:30:00,20.6,21.2,20.6,20.8,125000.0,2015-02-13 13:30:00
2015-02-24 13:30:00,21.0,21.1,20.65,20.8,47000.0,2015-02-24 13:30:00
2015-02-25 13:30:00,21.1,21.1,20.8,20.9,61000.0,2015-02-25 13:30:00
2015-02-26 13:30:00,20.8,20.9,20.6,20.65,65000.0,2015-02-26 13:30:00
2015-03-02 13:30:00,20.7,20.7,20.4,20.65,110000.0,2015-03-02 13:30:00
2015-03-03 13:30:00,20.65,20.65,20.3,20.6,120000.0,2015-03-03 13:30:00
2015-03-04 13:30:00,20.5,20.5,20.3,20.5,93000.0,2015-03-04 13:30:00
2015-03-05 13:30:00,20.45,20.45,20.25,20.45,133000.0,2015-03-05 13:30:00
2015-03-06 13:30:00,20.4,20.55,20.3,20.55,100000.0,2015-03-06 13:30:00
2015-03-09 13:30:00,20.45,20.45,19.9,20.2,209000.0,2015-03-09 13:30:00
2015-03-10 13:30:00,20.15,20.2,20.1,20.2,67000.0,2015-03-10 13:30:00
2015-03-11 13:30:00,20.35,20.4,20.15,20.15,100000.0,2015-03-11 13:30:00
2015-03-12 13:30:00,20.15,20.35,20.0,20.05,81000.0,2015-03-12 13:30:00
2015-03-13 13:30:00,20.1,20.25,20.05,20.2,114000.0,2015-03-13 13:30:00
2015-03-16 13:30:00,20.05,20.2,20.0,20.1,202000.0,2015-03-16 13:30:00
2015-03-17 13:30:00,20.1,20.15,19.9,19.9,143000.0,2015-03-17 13:30:00
2015-03-18 13:30:00,19.9,20.15,19.9,19.95,65000.0,2015-03-18 13:30:00
2015-03-19 13:30:00,20.0,20.2,19.95,20.2,145000.0,2015-03-19 13:30:00
2015-03-20 13:30:00,20.25,20.25,20.0,20.05,74000.0,2015-03-20 13:30:00
2015-03-23 13:30:00,20.1,20.1,19.9,19.95,94000.0,2015-03-23 13:30:00
2015-03-24 13:30:00,19.85,20.0,19.85,19.95,133000.0,2015-03-24 13:30:00
2015-03-25 13:30:00,19.95,19.95,19.35,19.35,124000.0,2015-03-25 13:30:00
2015-03-26 13:30:00,19.3,19.65,19.2,19.6,104000.0,2015-03-26 13:30:00
2015-03-27 13:30:00,19.5,19.6,18.9,19.15,335000.0,2015-03-27 13:30:00
2015-03-30 13:30:00,19.25,19.25,18.45,18.55,274000.0,2015-03-30 13:30:00
2015-03-31 13:30:00,18.65,18.95,18.6,18.6,195000.0,2015-03-31 13:30:00
2015-04-01 13:30:00,18.7,19.1,18.6,19.1,207000.0,2015-04-01 13:30:00
2015-04-02 13:30:00,19.1,19.2,18.95,19.2,175000.0,2015-04-02 13:30:00
2015-04-07 13:30:00,19.4,19.6,19.25,19.55,204000.0,2015-04-07 13:30:00
2015-04-08 13:30:00,19.5,19.5,19.2,19.25,99000.0,2015-04-08 13:30:00
2015-04-09 13:30:00,19.4,19.4,19.1,19.3,110000.0,2015-04-09 13:30:00
2015-04-10 13:30:00,19.5,19.6,19.25,19.4,234000.0,2015-04-10 13:30:00
2015-04-13 13:30:00,19.4,19.6,19.3,19.5,182000.0,2015-04-13 13:30:00
2015-04-14 13:30:00,19.5,19.5,19.25,19.45,158000.0,2015-04-14 13:30:00
2015-04-15 13:30:00,19.45,19.45,19.25,19.3,155000.0,2015-04-15 13:30:00
2015-04-16 13:30:00,19.3,20.65,19.25,20.65,1025000.0,2015-04-16 13:30:00
2015-04-17 13:30:00,21.0,22.05,21.0,22.05,3430000.0,2015-04-17 13:30:00
2015-04-20 13:30:00,21.45,21.8,20.85,20.85,1418000.0,2015-04-20 13:30:00
2015-04-21 13:30:00,20.85,20.9,19.7,19.8,931000.0,2015-04-21 13:30:00
2015-04-22 13:30:00,19.9,20.9,19.8,20.8,734000.0,2015-04-22 13:30:00
2015-04-23 13:30:00,20.8,21.35,20.6,20.8,730000.0,2015-04-23 13:30:00
2015-04-24 13:30:00,21.15,21.2,20.5,20.55,361000.0,2015-04-24 13:30:00
2015-04-27 13:30:00,20.6,21.9,20.6,20.85,848000.0,2015-04-27 13:30:00
2015-04-28 13:30:00,21.0,21.5,20.9,21.1,543000.0,2015-04-28 13:30:00
2015-04-29 13:30:00,21.1,21.3,20.6,20.65,310000.0,2015-04-29 13:30:00
2015-04-30 13:30:00,20.8,20.9,20.5,20.55,220000.0,2015-04-30 13:30:00
2015-05-04 13:30:00,20.7,20.7,19.9,19.95,249000.0,2015-05-04 13:30:00
2015-05-05 13:30:00,19.95,20.2,19.8,20.0,231000.0,2015-05-05 13:30:00
2015-05-06 13:30:00,19.6,20.95,19.6,20.4,398000.0,2015-05-06 13:30:00
2015-05-07 13:30:00,20.4,20.4,20.0,20.25,110000.0,2015-05-07 13:30:00
2015-05-08 13:30:00,20.4,20.4,19.9,19.9,150000.0,2015-05-08 13:30:00
2015-05-11 13:30:00,20.05,20.8,19.9,20.25,313000.0,2015-05-11 13:30:00
2015-05-12 13:30:00,20.1,20.15,19.8,19.95,123000.0,2015-05-12 13:30:00
2015-05-13 13:30:00,20.0,20.25,20.0,20.1,111000.0,2015-05-13 13:30:00
2015-05-14 13:30:00,19.8,19.9,19.3,19.3,510000.0,2015-05-14 13:30:00
2015-05-15 13:30:00,19.4,19.45,18.8,19.25,258000.0,2015-05-15 13:30:00
2015-05-18 13:30:00,19.25,19.25,18.0,18.65,241000.0,2015-05-18 13:30:00
2015-05-19 13:30:00,18.65,18.85,18.4,18.7,195000.0,2015-05-19 13:30:00
2015-05-20 13:30:00,18.7,18.8,18.6,18.7,72000.0,2015-05-20 13:30:00
2015-05-21 13:30:00,18.6,18.7,18.4,18.65,62000.0,2015-05-21 13:30:00
2015-05-22 13:30:00,18.5,18.9,18.5,18.9,112000.0,2015-05-22 13:30:00
2015-05-25 13:30:00,18.75,18.85,18.5,18.6,78000.0,2015-05-25 13:30:00
2015-05-26 13:30:00,18.5,18.7,18.5,18.7,59000.0,2015-05-26 13:30:00
2015-05-27 13:30:00,18.5,19.15,18.5,18.7,145000.0,2015-05-27 13:30:00
2015-05-28 13:30:00,18.9,19.3,18.9,19.0,134000.0,2015-05-28 13:30:00
2015-05-29 13:30:00,19.2,19.2,18.75,19.0,87000.0,2015-05-29 13:30:00
2015-06-01 13:30:00,18.9,19.0,18.9,18.9,44000.0,2015-06-01 13:30:00
2015-06-02 13:30:00,19.0,19.05,18.8,18.85,46000.0,2015-06-02 13:30:00
2015-06-03 13:30:00,18.8,19.75,18.75,18.85,133000.0,2015-06-03 13:30:00
2015-06-04 13:30:00,18.9,18.9,18.3,18.5,178000.0,2015-06-04 13:30:00
2015-06-05 13:30:00,18.4,18.6,18.0,18.35,162000.0,2015-06-05 13:30:00
2015-06-08 13:30:00,18.0,18.5,17.8,18.25,141000.0,2015-06-08 13:30:00
2015-06-09 13:30:00,17.85,18.25,17.75,17.8,237000.0,2015-06-09 13:30:00
2015-06-10 13:30:00,17.8,18.0,17.7,17.7,91000.0,2015-06-10 13:30:00
2015-06-11 13:30:00,17.85,17.9,17.4,17.7,179000.0,2015-06-11 13:30:00
2015-06-12 13:30:00,17.7,18.9,17.7,18.2,89000.0,2015-06-12 13:30:00
2015-06-15 13:30:00,18.2,18.5,18.05,18.5,82000.0,2015-06-15 13:30:00
2015-06-16 13:30:00,18.5,18.5,18.05,18.1,36000.0,2015-06-16 13:30:00
2015-06-17 13:30:00,18.1,18.2,17.6,18.15,90000.0,2015-06-17 13:30:00
2015-06-18 13:30:00,18.0,18.5,18.0,18.5,46000.0,2015-06-18 13:30:00
2015-06-22 13:30:00,18.5,18.5,18.1,18.45,49000.0,2015-06-22 13:30:00
2015-06-23 13:30:00,18.45,18.9,18.45,18.5,168000.0,2015-06-23 13:30:00
2015-06-24 13:30:00,18.5,19.7,18.5,19.1,213000.0,2015-06-24 13:30:00
2015-06-25 13:30:00,19.1,19.65,18.9,18.9,168000.0,2015-06-25 13:30:00
2015-06-26 13:30:00,18.8,19.0,18.7,18.9,36000.0,2015-06-26 13:30:00
2015-06-29 13:30:00,18.7,18.7,17.5,18.2,62000.0,2015-06-29 13:30:00
2015-06-30 13:30:00,18.1,18.3,18.05,18.25,55000.0,2015-06-30 13:30:00
2015-07-01 13:30:00,18.15,18.5,18.15,18.35,80000.0,2015-07-01 13:30:00
2015-07-02 13:30:00,18.3,18.3,17.85,18.05,94000.0,2015-07-02 13:30:00
2015-07-03 13:30:00,18.05,18.45,18.0,18.2,144000.0,2015-07-03 13:30:00
2015-07-06 13:30:00,18.5,18.5,18.1,18.1,33000.0,2015-07-06 13:30:00
2015-07-07 13:30:00,18.1,18.2,17.9,18.1,118000.0,2015-07-07 13:30:00
2015-07-08 13:30:00,17.75,17.85,17.45,17.7,242000.0,2015-07-08 13:30:00
2015-07-09 13:30:00,16.05,17.7,16.0,17.7,323000.0,2015-07-09 13:30:00
2015-07-13 13:30:00,18.1,18.2,17.25,17.8,307000.0,2015-07-13 13:30:00
2015-07-14 13:30:00,17.8,17.9,17.5,17.8,87000.0,2015-07-14 13:30:00
2015-07-15 13:30:00,17.8,17.95,17.6,17.9,60000.0,2015-07-15 13:30:00
2015-07-16 13:30:00,17.9,17.9,17.5,17.9,75000.0,2015-07-16 13:30:00
2015-07-17 13:30:00,17.9,17.9,17.5,17.9,58000.0,2015-07-17 13:30:00
2015-07-20 13:30:00,18.05,18.05,17.45,17.5,55000.0,2015-07-20 13:30:00
2015-07-21 13:30:00,17.4,17.6,17.4,17.4,20000.0,2015-07-21 13:30:00
2015-07-22 13:30:00,17.55,17.55,17.3,17.5,30000.0,2015-07-22 13:30:00
2015-07-23 13:30:00,17.2,17.3,16.9,16.9,59000.0,2015-07-23 13:30:00
2015-07-24 13:30:00,16.8,16.9,16.7,16.8,52000.0,2015-07-24 13:30:00
2015-07-27 13:30:00,16.7,16.7,16.2,16.5,116000.0,2015-07-27 13:30:00
