,Open,High,Low,Close,Volume,Date
2013-07-02 13:30:00,8061.84,8064.12,8012.79,8015.86,0.0,2013-07-02 13:30:00
2013-07-03 13:30:00,7991.53,7995.3,7899.08,7911.42,0.0,2013-07-03 13:30:00
2013-07-04 13:30:00,7919.26,7927.08,7877.06,7893.72,0.0,2013-07-04 13:30:00
2013-07-05 13:30:00,7932.3,8018.93,7926.35,8001.82,0.0,2013-07-05 13:30:00
2013-07-08 13:30:00,7980.11,7992.16,7885.0,7886.34,0.0,2013-07-08 13:30:00
2013-07-09 13:30:00,7891.53,7975.64,7891.37,7971.18,0.0,2013-07-09 13:30:00
2013-07-10 13:30:00,7974.99,8057.92,7974.99,8011.69,0.0,2013-07-10 13:30:00
2013-07-11 13:30:00,8080.97,8179.54,8080.97,8179.54,0.0,2013-07-11 13:30:00
2013-07-12 13:30:00,8187.86,8220.49,8169.92,8220.49,0.0,2013-07-12 13:30:00
2013-07-15 13:30:00,8178.26,8254.68,8175.55,8254.68,0.0,2013-07-15 13:30:00
2013-07-16 13:30:00,8243.62,8260.11,8222.17,8260.11,0.0,2013-07-16 13:30:00
2013-07-17 13:30:00,8239.1,8260.25,8208.71,8258.95,0.0,2013-07-17 13:30:00
2013-07-18 13:30:00,8238.28,8265.7,8181.99,8194.88,0.0,2013-07-18 13:30:00
2013-07-19 13:30:00,8117.94,8139.81,8046.7,8062.03,0.0,2013-07-19 13:30:00
2013-07-22 13:30:00,8092.03,8137.37,8092.03,8105.45,0.0,2013-07-22 13:30:00
2013-07-23 13:30:00,8152.72,8220.89,8145.09,8214.65,0.0,2013-07-23 13:30:00
2013-07-24 13:30:00,8222.85,8233.1,8172.23,8196.19,0.0,2013-07-24 13:30:00
2013-07-25 13:30:00,8173.19,8203.49,8140.41,8163.58,0.0,2013-07-25 13:30:00
2013-07-26 13:30:00,8188.36,8222.82,8135.73,8149.4,0.0,2013-07-26 13:30:00
2013-07-29 13:30:00,8146.14,8163.89,8074.29,8084.5,0.0,2013-07-29 13:30:00
2013-07-30 13:30:00,8113.17,8176.74,8112.91,8163.55,0.0,2013-07-30 13:30:00
2013-07-31 13:30:00,8163.44,8170.57,8107.6,8107.94,0.0,2013-07-31 13:30:00
2013-08-01 13:30:00,8110.73,8113.4,8056.22,8056.22,0.0,2013-08-01 13:30:00
2013-08-02 13:30:00,8114.51,8162.91,8087.1,8099.88,0.0,2013-08-02 13:30:00
2013-08-05 13:30:00,8104.2,8143.44,8075.99,8138.63,0.0,2013-08-05 13:30:00
2013-08-06 13:30:00,8129.85,8129.85,8028.93,8038.91,0.0,2013-08-06 13:30:00
2013-08-07 13:30:00,7993.57,7993.57,7921.29,7921.29,0.0,2013-08-07 13:30:00
2013-08-08 13:30:00,7910.2,7932.35,7894.18,7907.67,0.0,2013-08-08 13:30:00
2013-08-09 13:30:00,7955.0,7955.0,7853.97,7856.14,0.0,2013-08-09 13:30:00
2013-08-12 13:30:00,7878.22,7908.68,7862.04,7903.38,0.0,2013-08-12 13:30:00
2013-08-13 13:30:00,7935.79,7986.27,7935.79,7986.27,0.0,2013-08-13 13:30:00
2013-08-14 13:30:00,7978.74,7981.56,7926.23,7951.33,0.0,2013-08-14 13:30:00
2013-08-15 13:30:00,7903.01,7916.02,7850.27,7887.26,0.0,2013-08-15 13:30:00
2013-08-16 13:30:00,7854.68,7949.43,7850.49,7925.0,0.0,2013-08-16 13:30:00
2013-08-19 13:30:00,7937.45,7944.74,7888.87,7900.21,0.0,2013-08-19 13:30:00
2013-08-20 13:30:00,7896.38,7924.52,7829.78,7832.65,0.0,2013-08-20 13:30:00
2013-08-22 13:30:00,7779.44,7825.56,7737.33,7814.38,0.0,2013-08-22 13:30:00
2013-08-23 13:30:00,7863.73,7895.13,7845.92,7873.31,0.0,2013-08-23 13:30:00
2013-08-26 13:30:00,7906.52,7913.74,7874.05,7894.97,0.0,2013-08-26 13:30:00
2013-08-27 13:30:00,7875.93,7895.23,7820.84,7820.84,0.0,2013-08-27 13:30:00
2013-08-28 13:30:00,7776.87,7834.11,7761.76,7824.54,0.0,2013-08-28 13:30:00
2013-08-29 13:30:00,7841.99,7931.05,7841.99,7917.66,0.0,2013-08-29 13:30:00
2013-08-30 13:30:00,7949.99,8021.89,7936.82,8021.89,0.0,2013-08-30 13:30:00
2013-09-02 13:30:00,8010.15,8052.71,7993.13,8038.86,0.0,2013-09-02 13:30:00
2013-09-03 13:30:00,8095.66,8102.66,8067.62,8088.37,0.0,2013-09-03 13:30:00
2013-09-04 13:30:00,8066.67,8094.12,8041.49,8083.44,0.0,2013-09-04 13:30:00
2013-09-05 13:30:00,8109.24,8169.1,8107.22,8169.1,0.0,2013-09-05 13:30:00
2013-09-06 13:30:00,8180.53,8182.56,8155.5,8164.2,0.0,2013-09-06 13:30:00
2013-09-09 13:30:00,8176.47,8192.11,8117.87,8192.11,0.0,2013-09-09 13:30:00
2013-09-10 13:30:00,8217.21,8238.91,8155.87,8208.77,0.0,2013-09-10 13:30:00
2013-09-11 13:30:00,8174.54,8208.99,8137.07,8208.99,0.0,2013-09-11 13:30:00
2013-09-12 13:30:00,8180.38,8226.61,8177.03,8225.36,0.0,2013-09-12 13:30:00
2013-09-13 13:30:00,8210.15,8228.67,8162.14,8168.2,0.0,2013-09-13 13:30:00
2013-09-16 13:30:00,8189.61,8255.34,8189.61,8255.34,0.0,2013-09-16 13:30:00
2013-09-17 13:30:00,8241.03,8249.78,8218.94,8249.78,0.0,2013-09-17 13:30:00
2013-09-18 13:30:00,8248.18,8263.05,8209.18,8209.18,0.0,2013-09-18 13:30:00
2013-09-23 13:30:00,8226.8,8293.03,8221.34,8292.83,0.0,2013-09-23 13:30:00
2013-09-24 13:30:00,8295.5,8310.94,8265.55,8299.12,0.0,2013-09-24 13:30:00
2013-09-25 13:30:00,8283.6,8285.28,8253.43,8283.9,0.0,2013-09-25 13:30:00
2013-09-26 13:30:00,8290.1,8290.1,8184.68,8184.68,0.0,2013-09-26 13:30:00
2013-09-27 13:30:00,8222.13,8244.86,8207.72,8230.68,0.0,2013-09-27 13:30:00
2013-09-30 13:30:00,8174.86,8204.4,8137.11,8173.87,0.0,2013-09-30 13:30:00
2013-10-01 13:30:00,8173.99,8222.38,8172.79,8187.02,0.0,2013-10-01 13:30:00
2013-10-02 13:30:00,8215.96,8228.81,8204.34,8216.52,0.0,2013-10-02 13:30:00
2013-10-03 13:30:00,8231.68,8376.79,8231.68,8359.02,0.0,2013-10-03 13:30:00
2013-10-04 13:30:00,8345.82,8376.06,8336.61,8364.55,0.0,2013-10-04 13:30:00
2013-10-07 13:30:00,8354.91,8361.5,8323.79,8333.66,0.0,2013-10-07 13:30:00
2013-10-08 13:30:00,8340.33,8375.65,8311.59,8375.65,0.0,2013-10-08 13:30:00
2013-10-09 13:30:00,8352.25,8378.37,8330.79,8344.73,0.0,2013-10-09 13:30:00
2013-10-11 13:30:00,8407.45,8433.53,8349.37,8349.37,0.0,2013-10-11 13:30:00
2013-10-14 13:30:00,8339.99,8343.65,8269.16,8273.96,0.0,2013-10-14 13:30:00
2013-10-15 13:30:00,8320.48,8368.02,8320.48,8367.88,0.0,2013-10-15 13:30:00
2013-10-16 13:30:00,8384.03,8384.03,8332.18,8332.18,0.0,2013-10-16 13:30:00
2013-10-17 13:30:00,8390.88,8415.16,8364.89,8374.68,0.0,2013-10-17 13:30:00
2013-10-18 13:30:00,8416.33,8441.19,8390.32,8441.19,0.0,2013-10-18 13:30:00
2013-10-21 13:30:00,8456.68,8459.3,8400.06,8419.32,0.0,2013-10-21 13:30:00
2013-10-22 13:30:00,8407.62,8425.31,8376.27,8418.27,0.0,2013-10-22 13:30:00
2013-10-23 13:30:00,8419.8,8438.95,8380.15,8393.62,0.0,2013-10-23 13:30:00
2013-10-24 13:30:00,8364.45,8413.72,8346.52,8413.72,0.0,2013-10-24 13:30:00
2013-10-25 13:30:00,8380.31,8390.25,8322.15,8346.62,0.0,2013-10-25 13:30:00
2013-10-28 13:30:00,8365.43,8414.81,8348.42,8407.83,0.0,2013-10-28 13:30:00
2013-10-29 13:30:00,8394.85,8432.9,8380.21,8420.98,0.0,2013-10-29 13:30:00
2013-10-30 13:30:00,8429.4,8465.06,8419.21,8465.06,0.0,2013-10-30 13:30:00
2013-10-31 13:30:00,8437.76,8469.58,8424.47,8450.06,0.0,2013-10-31 13:30:00
2013-11-01 13:30:00,8474.47,8476.63,8378.94,8388.18,0.0,2013-11-01 13:30:00
2013-11-04 13:30:00,8371.83,8371.83,8333.63,8354.14,0.0,2013-11-04 13:30:00
2013-11-05 13:30:00,8354.92,8372.8,8262.2,8262.2,0.0,2013-11-05 13:30:00
2013-11-06 13:30:00,8275.07,8297.57,8232.5,8281.97,0.0,2013-11-06 13:30:00
2013-11-07 13:30:00,8298.06,8298.06,8250.72,8283.71,0.0,2013-11-07 13:30:00
2013-11-08 13:30:00,8235.3,8266.72,8216.33,8229.59,0.0,2013-11-08 13:30:00
2013-11-11 13:30:00,8228.9,8242.41,8168.92,8182.56,0.0,2013-11-11 13:30:00
2013-11-12 13:30:00,8233.62,8233.62,8160.17,8195.26,0.0,2013-11-12 13:30:00
2013-11-13 13:30:00,8199.26,8199.26,8104.26,8104.26,0.0,2013-11-13 13:30:00
2013-11-14 13:30:00,8137.82,8161.7,8100.73,8134.91,0.0,2013-11-14 13:30:00
2013-11-15 13:30:00,8168.9,8210.1,8160.28,8177.12,0.0,2013-11-15 13:30:00
2013-11-18 13:30:00,8201.85,8226.61,8186.47,8191.46,0.0,2013-11-18 13:30:00
2013-11-19 13:30:00,8215.0,8260.82,8215.0,8260.21,0.0,2013-11-19 13:30:00
2013-11-20 13:30:00,8250.31,8262.91,8204.46,8204.46,0.0,2013-11-20 13:30:00
2013-11-21 13:30:00,8197.86,8203.45,8093.82,8099.45,0.0,2013-11-21 13:30:00
2013-11-22 13:30:00,8107.98,8142.72,8107.98,8116.78,0.0,2013-11-22 13:30:00
2013-11-25 13:30:00,8182.9,8217.62,8182.9,8187.51,0.0,2013-11-25 13:30:00
2013-11-26 13:30:00,8200.7,8281.38,8187.28,8248.02,0.0,2013-11-26 13:30:00
2013-11-27 13:30:00,8287.63,8312.32,8279.51,8295.88,0.0,2013-11-27 13:30:00
2013-11-28 13:30:00,8320.65,8377.81,8320.65,8362.43,0.0,2013-11-28 13:30:00
2013-11-29 13:30:00,8374.14,8414.79,8365.32,8406.83,0.0,2013-11-29 13:30:00
2013-12-02 13:30:00,8429.24,8437.13,8391.82,8414.61,0.0,2013-12-02 13:30:00
2013-12-03 13:30:00,8407.74,8418.23,8390.73,8392.55,0.0,2013-12-03 13:30:00
2013-12-04 13:30:00,8379.44,8435.23,8375.79,8418.0,0.0,2013-12-04 13:30:00
2013-12-05 13:30:00,8430.53,8437.6,8362.39,8375.54,0.0,2013-12-05 13:30:00
2013-12-06 13:30:00,8372.61,8410.19,8361.99,8367.72,0.0,2013-12-06 13:30:00
2013-12-09 13:30:00,8439.76,8477.87,8433.81,8444.62,0.0,2013-12-09 13:30:00
2013-12-10 13:30:00,8451.81,8459.49,8421.59,8443.39,0.0,2013-12-10 13:30:00
2013-12-11 13:30:00,8450.96,8501.77,8413.52,8433.77,0.0,2013-12-11 13:30:00
2013-12-12 13:30:00,8405.62,8406.93,8361.33,8361.33,0.0,2013-12-12 13:30:00
2013-12-13 13:30:00,8355.01,8391.82,8346.83,8376.94,0.0,2013-12-13 13:30:00
2013-12-16 13:30:00,8368.83,8374.21,8313.87,8313.87,0.0,2013-12-16 13:30:00
2013-12-17 13:30:00,8351.98,8384.26,8351.98,8352.93,0.0,2013-12-17 13:30:00
2013-12-18 13:30:00,8361.75,8375.52,8333.31,8349.04,0.0,2013-12-18 13:30:00
2013-12-19 13:30:00,8400.39,8426.08,8378.78,8407.4,0.0,2013-12-19 13:30:00
2013-12-20 13:30:00,8400.21,8439.37,8392.38,8408.53,0.0,2013-12-20 13:30:00
2013-12-23 13:30:00,8441.16,8477.47,8441.16,8456.46,0.0,2013-12-23 13:30:00
2013-12-24 13:30:00,8473.02,8478.09,8450.49,8450.49,0.0,2013-12-24 13:30:00
2013-12-25 13:30:00,8461.49,8484.05,8457.87,8467.76,0.0,2013-12-25 13:30:00
2013-12-26 13:30:00,8467.73,8492.71,8465.85,8485.89,0.0,2013-12-26 13:30:00
2013-12-27 13:30:00,8490.73,8543.5,8488.44,8535.04,0.0,2013-12-27 13:30:00
2013-12-30 13:30:00,8552.13,8623.43,8552.13,8623.43,0.0,2013-12-30 13:30:00
2013-12-31 13:30:00,8636.5,8647.24,8593.75,8611.51,0.0,2013-12-31 13:30:00
2014-01-02 13:30:00,8618.6,8632.81,8587.54,8612.54,0.0,2014-01-02 13:30:00
2014-01-03 13:30:00,8584.74,8584.74,8537.86,8546.54,0.0,2014-01-03 13:30:00
2014-01-06 13:30:00,8553.0,8568.24,8488.64,8500.01,0.0,2014-01-06 13:30:00
2014-01-07 13:30:00,8515.36,8547.19,8512.3,8512.3,0.0,2014-01-07 13:30:00
2014-01-08 13:30:00,8548.61,8587.08,8548.61,8556.01,0.0,2014-01-08 13:30:00
2014-01-09 13:30:00,8555.8,8569.11,8506.02,8514.68,0.0,2014-01-09 13:30:00
2014-01-10 13:30:00,8559.18,8559.18,8521.5,8529.35,0.0,2014-01-10 13:30:00
2014-01-13 13:30:00,8587.49,8607.23,8558.96,8566.2,0.0,2014-01-13 13:30:00
2014-01-14 13:30:00,8545.46,8568.31,8523.46,8548.14,0.0,2014-01-14 13:30:00
2014-01-15 13:30:00,8567.81,8619.56,8567.81,8602.55,0.0,2014-01-15 13:30:00
2014-01-16 13:30:00,8653.54,8668.95,8610.24,8612.11,0.0,2014-01-16 13:30:00
2014-01-17 13:30:00,8628.49,8628.86,8580.49,8596.0,0.0,2014-01-17 13:30:00
2014-01-20 13:30:00,8595.59,8636.21,8584.5,8621.56,0.0,2014-01-20 13:30:00
2014-01-21 13:30:00,8639.71,8650.14,8599.9,8599.9,0.0,2014-01-21 13:30:00
2014-01-22 13:30:00,8598.98,8633.57,8596.99,8625.3,0.0,2014-01-22 13:30:00
2014-01-23 13:30:00,8644.56,8647.87,8595.1,8595.1,0.0,2014-01-23 13:30:00
2014-01-24 13:30:00,8581.49,8608.64,8577.14,8598.31,0.0,2014-01-24 13:30:00
2014-01-27 13:30:00,8519.48,8519.48,8442.19,8462.57,0.0,2014-01-27 13:30:00
2014-02-05 13:30:00,8290.17,8313.83,8230.46,8264.48,0.0,2014-02-05 13:30:00
2014-02-06 13:30:00,8286.16,8333.56,8284.77,8311.01,0.0,2014-02-06 13:30:00
2014-02-07 13:30:00,8383.99,8409.03,8356.93,8387.35,0.0,2014-02-07 13:30:00
2014-02-10 13:30:00,8416.42,8447.02,8391.95,8391.95,0.0,2014-02-10 13:30:00
2014-02-11 13:30:00,8413.86,8439.33,8401.54,8430.56,0.0,2014-02-11 13:30:00
2014-02-12 13:30:00,8471.51,8510.87,8471.51,8510.87,0.0,2014-02-12 13:30:00
2014-02-13 13:30:00,8506.22,8511.02,8467.7,8467.7,0.0,2014-02-13 13:30:00
2014-02-14 13:30:00,8524.54,8566.99,8508.24,8513.68,0.0,2014-02-14 13:30:00
2014-02-17 13:30:00,8537.83,8558.5,8512.6,8519.55,0.0,2014-02-17 13:30:00
2014-02-18 13:30:00,8530.81,8556.23,8506.06,8556.23,0.0,2014-02-18 13:30:00
2014-02-19 13:30:00,8565.06,8577.01,8543.15,8577.01,0.0,2014-02-19 13:30:00
2014-02-20 13:30:00,8555.27,8567.5,8513.08,8524.62,0.0,2014-02-20 13:30:00
2014-02-21 13:30:00,8571.29,8612.08,8571.29,8601.86,0.0,2014-02-21 13:30:00
2014-02-24 13:30:00,8603.61,8612.21,8541.65,8560.61,0.0,2014-02-24 13:30:00
2014-02-25 13:30:00,8581.14,8598.73,8564.51,8575.62,0.0,2014-02-25 13:30:00
2014-02-26 13:30:00,8569.04,8626.68,8563.87,8600.86,0.0,2014-02-26 13:30:00
2014-02-27 13:30:00,8626.51,8647.9,8615.41,8639.58,0.0,2014-02-27 13:30:00
2014-03-03 13:30:00,8627.15,8628.05,8545.24,8601.98,0.0,2014-03-03 13:30:00
2014-03-04 13:30:00,8583.58,8595.59,8554.54,8554.54,0.0,2014-03-04 13:30:00
2014-03-05 13:30:00,8622.19,8652.22,8622.19,8632.93,0.0,2014-03-05 13:30:00
2014-03-06 13:30:00,8660.29,8719.17,8660.29,8713.79,0.0,2014-03-06 13:30:00
2014-03-07 13:30:00,8754.74,8787.62,8698.6,8713.96,0.0,2014-03-07 13:30:00
2014-03-10 13:30:00,8706.43,8712.88,8651.54,8665.24,0.0,2014-03-10 13:30:00
2014-03-11 13:30:00,8694.96,8716.31,8684.63,8702.33,0.0,2014-03-11 13:30:00
2014-03-12 13:30:00,8671.4,8684.73,8651.99,8684.73,0.0,2014-03-12 13:30:00
2014-03-13 13:30:00,8737.81,8768.66,8732.15,8747.79,0.0,2014-03-13 13:30:00
2014-03-14 13:30:00,8697.73,8709.56,8677.81,8687.63,0.0,2014-03-14 13:30:00
2014-03-17 13:30:00,8697.26,8708.4,8662.49,8700.1,0.0,2014-03-17 13:30:00
2014-03-18 13:30:00,8747.38,8759.55,8713.51,8731.94,0.0,2014-03-18 13:30:00
2014-03-19 13:30:00,8745.02,8749.8,8682.75,8689.46,0.0,2014-03-19 13:30:00
2014-03-20 13:30:00,8638.59,8638.59,8580.4,8597.33,0.0,2014-03-20 13:30:00
2014-03-21 13:30:00,8642.82,8642.82,8562.57,8577.17,0.0,2014-03-21 13:30:00
2014-03-24 13:30:00,8540.27,8605.38,8508.01,8605.38,0.0,2014-03-24 13:30:00
2014-03-25 13:30:00,8589.19,8689.3,8589.19,8689.3,0.0,2014-03-25 13:30:00
2014-03-26 13:30:00,8741.03,8746.71,8717.79,8737.27,0.0,2014-03-26 13:30:00
2014-03-27 13:30:00,8737.56,8780.42,8723.82,8779.57,0.0,2014-03-27 13:30:00
2014-03-28 13:30:00,8779.91,8812.41,8751.07,8774.64,0.0,2014-03-28 13:30:00
2014-03-31 13:30:00,8802.93,8849.28,8769.97,8849.28,0.0,2014-03-31 13:30:00
2014-04-01 13:30:00,8847.34,8873.15,8826.16,8873.15,0.0,2014-04-01 13:30:00
2014-04-02 13:30:00,8906.52,8922.79,8883.14,8905.45,0.0,2014-04-02 13:30:00
2014-04-03 13:30:00,8902.94,8913.74,8871.16,8888.54,0.0,2014-04-03 13:30:00
2014-04-07 13:30:00,8844.91,8876.44,8828.59,8876.44,0.0,2014-04-07 13:30:00
2014-04-08 13:30:00,8878.88,8899.12,8860.7,8888.25,0.0,2014-04-08 13:30:00
2014-04-09 13:30:00,8912.39,8936.57,8912.39,8930.57,0.0,2014-04-09 13:30:00
2014-04-10 13:30:00,8964.34,8978.52,8898.3,8948.1,0.0,2014-04-10 13:30:00
2014-04-11 13:30:00,8900.13,8909.97,8848.24,8908.05,0.0,2014-04-11 13:30:00
2014-04-14 13:30:00,8897.23,8899.51,8852.66,8857.42,0.0,2014-04-14 13:30:00
2014-04-15 13:30:00,8898.65,8918.94,8889.44,8916.71,0.0,2014-04-15 13:30:00
2014-04-16 13:30:00,8921.07,8968.56,8894.29,8923.82,0.0,2014-04-16 13:30:00
2014-04-17 13:30:00,8942.23,8962.66,8921.56,8944.16,0.0,2014-04-17 13:30:00
2014-04-18 13:30:00,8994.77,9002.7,8945.56,8966.66,0.0,2014-04-18 13:30:00
2014-04-21 13:30:00,8961.52,8965.58,8938.47,8951.19,0.0,2014-04-21 13:30:00
2014-04-22 13:30:00,8956.22,8989.06,8955.19,8974.71,0.0,2014-04-22 13:30:00
2014-04-23 13:30:00,9009.59,9022.28,8947.86,8956.92,0.0,2014-04-23 13:30:00
2014-04-24 13:30:00,8968.82,8971.94,8926.55,8945.45,0.0,2014-04-24 13:30:00
2014-04-25 13:30:00,8945.81,8951.06,8749.51,8774.12,0.0,2014-04-25 13:30:00
2014-04-28 13:30:00,8680.14,8825.93,8671.65,8809.71,0.0,2014-04-28 13:30:00
2014-04-29 13:30:00,8845.6,8884.48,8833.37,8872.11,0.0,2014-04-29 13:30:00
2014-04-30 13:30:00,8885.7,8890.09,8791.44,8791.44,0.0,2014-04-30 13:30:00
2014-05-02 13:30:00,8846.86,8875.9,8839.92,8867.32,0.0,2014-05-02 13:30:00
2014-05-05 13:30:00,8895.87,8911.08,8844.45,8870.43,0.0,2014-05-05 13:30:00
2014-05-06 13:30:00,8888.45,8927.39,8853.72,8912.39,0.0,2014-05-06 13:30:00
2014-05-07 13:30:00,8903.72,8911.03,8856.98,8893.22,0.0,2014-05-07 13:30:00
2014-05-08 13:30:00,8925.21,8941.46,8891.74,8930.9,0.0,2014-05-08 13:30:00
2014-05-09 13:30:00,8943.14,8945.63,8878.32,8889.69,0.0,2014-05-09 13:30:00
2014-05-12 13:30:00,8893.72,8898.31,8803.43,8808.61,0.0,2014-05-12 13:30:00
2014-05-13 13:30:00,8865.61,8886.66,8809.06,8817.94,0.0,2014-05-13 13:30:00
2014-05-14 13:30:00,8842.05,8875.16,8812.19,8875.16,0.0,2014-05-14 13:30:00
2014-05-15 13:30:00,8852.92,8880.65,8839.44,8880.65,0.0,2014-05-15 13:30:00
2014-05-16 13:30:00,8857.12,8896.72,8816.92,8888.45,0.0,2014-05-16 13:30:00
2014-05-19 13:30:00,8901.54,8912.19,8877.46,8899.9,0.0,2014-05-19 13:30:00
2014-05-20 13:30:00,8922.08,8930.79,8887.79,8887.79,0.0,2014-05-20 13:30:00
2014-05-21 13:30:00,8894.16,8905.04,8848.53,8862.42,0.0,2014-05-21 13:30:00
2014-05-22 13:30:00,8899.82,8969.63,8899.82,8969.63,0.0,2014-05-22 13:30:00
2014-05-23 13:30:00,8960.79,9008.22,8960.79,9008.22,0.0,2014-05-23 13:30:00
2014-05-26 13:30:00,9040.49,9053.75,9026.77,9036.12,0.0,2014-05-26 13:30:00
2014-05-27 13:30:00,9045.08,9059.19,9035.69,9055.29,0.0,2014-05-27 13:30:00
2014-05-28 13:30:00,9072.04,9125.14,9069.89,9121.71,0.0,2014-05-28 13:30:00
2014-05-29 13:30:00,9123.46,9131.66,9093.57,9109.0,0.0,2014-05-29 13:30:00
2014-05-30 13:30:00,9130.66,9139.57,9075.91,9075.91,0.0,2014-05-30 13:30:00
2014-06-03 13:30:00,9106.61,9128.34,9070.45,9123.46,0.0,2014-06-03 13:30:00
2014-06-04 13:30:00,9135.01,9140.55,9114.18,9119.96,0.0,2014-06-04 13:30:00
2014-06-05 13:30:00,9127.56,9140.72,9094.13,9140.72,0.0,2014-06-05 13:30:00
2014-06-06 13:30:00,9167.83,9174.77,9122.56,9134.46,0.0,2014-06-06 13:30:00
2014-06-09 13:30:00,9153.93,9166.58,9138.93,9162.74,0.0,2014-06-09 13:30:00
2014-06-10 13:30:00,9181.9,9222.37,9171.75,9222.37,0.0,2014-06-10 13:30:00
2014-06-11 13:30:00,9218.5,9229.8,9204.76,9229.8,0.0,2014-06-11 13:30:00
2014-06-12 13:30:00,9209.99,9220.89,9186.79,9204.65,0.0,2014-06-12 13:30:00
2014-06-13 13:30:00,9192.73,9207.74,9171.51,9196.39,0.0,2014-06-13 13:30:00
2014-06-16 13:30:00,9196.23,9214.19,9179.56,9202.93,0.0,2014-06-16 13:30:00
2014-06-17 13:30:00,9223.02,9249.87,9200.86,9240.6,0.0,2014-06-17 13:30:00
2014-06-18 13:30:00,9257.65,9316.64,9204.35,9279.93,0.0,2014-06-18 13:30:00
2014-06-19 13:30:00,9288.69,9324.4,9283.38,9316.81,0.0,2014-06-19 13:30:00
2014-06-20 13:30:00,9330.35,9339.83,9273.79,9273.79,0.0,2014-06-20 13:30:00
2014-06-23 13:30:00,9293.06,9302.65,9225.73,9228.35,0.0,2014-06-23 13:30:00
2014-06-24 13:30:00,9232.35,9276.24,9232.35,9246.2,0.0,2014-06-24 13:30:00
2014-06-25 13:30:00,9250.13,9255.87,9229.8,9242.16,0.0,2014-06-25 13:30:00
2014-06-26 13:30:00,9273.36,9320.94,9271.35,9320.94,0.0,2014-06-26 13:30:00
2014-06-27 13:30:00,9316.89,9330.95,9303.57,9306.83,0.0,2014-06-27 13:30:00
2014-06-30 13:30:00,9332.44,9393.07,9327.89,9393.07,0.0,2014-06-30 13:30:00
2014-07-01 13:30:00,9393.07,9463.06,9374.28,9441.92,0.0,2014-07-01 13:30:00
2014-07-02 13:30:00,9482.0,9547.05,9421.87,9484.96,0.0,2014-07-02 13:30:00
2014-07-03 13:30:00,9468.78,9538.65,9449.78,9526.23,0.0,2014-07-03 13:30:00
2014-07-04 13:30:00,9525.93,9550.11,9482.94,9510.05,0.0,2014-07-04 13:30:00
2014-07-07 13:30:00,9497.27,9520.2,9454.67,9520.2,0.0,2014-07-07 13:30:00
2014-07-08 13:30:00,9515.18,9540.57,9499.17,9530.98,0.0,2014-07-08 13:30:00
2014-07-09 13:30:00,9510.0,9522.99,9478.76,9489.98,0.0,2014-07-09 13:30:00
2014-07-10 13:30:00,9512.89,9568.75,9512.89,9565.12,0.0,2014-07-10 13:30:00
2014-07-11 13:30:00,9561.71,9591.27,9478.07,9495.84,0.0,2014-07-11 13:30:00
2014-07-14 13:30:00,9497.81,9545.99,9488.12,9520.3,0.0,2014-07-14 13:30:00
