,Open,High,Low,Close,Volume,Date
2013-07-26 13:30:00,53.0,53.1,52.3,52.4,1861000.0,2013-07-26 13:30:00
2013-07-29 13:30:00,53.0,53.0,51.7,51.7,1906000.0,2013-07-29 13:30:00
2013-07-30 13:30:00,51.7,52.4,51.7,52.4,2055000.0,2013-07-30 13:30:00
2013-07-31 13:30:00,52.6,52.6,49.75,50.0,10099000.0,2013-07-31 13:30:00
2013-08-01 13:30:00,50.2,51.2,49.95,50.1,6892000.0,2013-08-01 13:30:00
2013-08-02 13:30:00,49.0,49.9,49.0,49.65,9618000.0,2013-08-02 13:30:00
2013-08-05 13:30:00,49.9,50.7,49.8,49.95,7476000.0,2013-08-05 13:30:00
2013-08-06 13:30:00,50.1,50.2,49.2,50.2,6366000.0,2013-08-06 13:30:00
2013-08-07 13:30:00,49.9,50.1,48.6,48.75,7572000.0,2013-08-07 13:30:00
2013-08-08 13:30:00,49.1,49.5,47.65,47.75,8278000.0,2013-08-08 13:30:00
2013-08-09 13:30:00,49.0,49.75,48.85,49.75,8266000.0,2013-08-09 13:30:00
2013-08-12 13:30:00,50.0,50.7,49.4,50.7,4619000.0,2013-08-12 13:30:00
2013-08-13 13:30:00,50.8,53.0,50.1,52.3,12723000.0,2013-08-13 13:30:00
2013-08-14 13:30:00,52.3,52.3,51.4,52.0,7843000.0,2013-08-14 13:30:00
2013-08-15 13:30:00,51.3,52.0,50.4,52.0,5677000.0,2013-08-15 13:30:00
2013-08-16 13:30:00,51.6,52.0,50.9,50.9,4465000.0,2013-08-16 13:30:00
2013-08-19 13:30:00,50.9,51.4,50.5,50.5,2097000.0,2013-08-19 13:30:00
2013-08-20 13:30:00,50.8,51.3,49.2,49.8,5123000.0,2013-08-20 13:30:00
2013-08-22 13:30:00,49.1,49.55,48.8,49.45,5050000.0,2013-08-22 13:30:00
2013-08-23 13:30:00,50.0,50.4,49.25,49.25,4712000.0,2013-08-23 13:30:00
2013-08-26 13:30:00,49.25,49.8,48.7,48.7,4358000.0,2013-08-26 13:30:00
2013-08-27 13:30:00,48.7,49.35,48.7,48.7,3033000.0,2013-08-27 13:30:00
2013-08-28 13:30:00,48.7,49.5,48.7,49.1,2867000.0,2013-08-28 13:30:00
2013-08-29 13:30:00,49.3,49.7,48.9,48.9,4326000.0,2013-08-29 13:30:00
2013-08-30 13:30:00,49.0,49.5,48.7,49.0,5002000.0,2013-08-30 13:30:00
2013-09-02 13:30:00,49.5,51.5,49.5,51.0,9090000.0,2013-09-02 13:30:00
2013-09-03 13:30:00,51.3,51.7,50.7,50.8,9291000.0,2013-09-03 13:30:00
2013-09-04 13:30:00,51.2,51.3,50.6,50.8,3966000.0,2013-09-04 13:30:00
2013-09-05 13:30:00,51.8,52.5,51.2,52.2,8113000.0,2013-09-05 13:30:00
2013-09-06 13:30:00,52.0,52.6,51.2,51.2,3595000.0,2013-09-06 13:30:00
2013-09-09 13:30:00,51.4,51.7,50.5,50.6,3295000.0,2013-09-09 13:30:00
2013-09-10 13:30:00,51.5,53.3,51.3,52.0,13888000.0,2013-09-10 13:30:00
2013-09-11 13:30:00,52.2,52.7,51.4,52.7,7072000.0,2013-09-11 13:30:00
2013-09-12 13:30:00,52.9,54.1,52.3,54.0,11753000.0,2013-09-12 13:30:00
2013-09-13 13:30:00,54.0,54.3,53.1,53.6,8681000.0,2013-09-13 13:30:00
2013-09-16 13:30:00,53.5,54.3,53.5,54.0,7055000.0,2013-09-16 13:30:00
2013-09-17 13:30:00,54.1,55.4,53.8,55.2,12412000.0,2013-09-17 13:30:00
2013-09-18 13:30:00,55.4,56.5,54.9,55.9,7701000.0,2013-09-18 13:30:00
2013-09-23 13:30:00,56.2,56.4,55.7,56.0,6998000.0,2013-09-23 13:30:00
2013-09-24 13:30:00,55.8,56.0,54.9,55.6,5236000.0,2013-09-24 13:30:00
2013-09-25 13:30:00,55.8,56.5,55.4,56.2,5498000.0,2013-09-25 13:30:00
2013-09-26 13:30:00,56.3,56.4,55.0,55.1,3954000.0,2013-09-26 13:30:00
2013-09-27 13:30:00,55.9,56.7,55.9,56.2,5032000.0,2013-09-27 13:30:00
2013-09-30 13:30:00,55.7,56.6,55.2,56.0,3624000.0,2013-09-30 13:30:00
2013-10-01 13:30:00,56.1,57.1,55.4,55.4,5991000.0,2013-10-01 13:30:00
2013-10-02 13:30:00,56.5,57.0,55.4,55.4,7395000.0,2013-10-02 13:30:00
2013-10-03 13:30:00,56.2,58.0,55.9,57.6,12199000.0,2013-10-03 13:30:00
2013-10-04 13:30:00,57.6,59.3,57.2,59.3,11414000.0,2013-10-04 13:30:00
2013-10-07 13:30:00,59.0,59.0,57.5,57.6,5452000.0,2013-10-07 13:30:00
2013-10-08 13:30:00,57.1,57.5,56.9,57.1,3919000.0,2013-10-08 13:30:00
2013-10-09 13:30:00,56.9,57.7,56.5,57.0,4552000.0,2013-10-09 13:30:00
2013-10-11 13:30:00,57.7,58.0,56.8,57.3,4154000.0,2013-10-11 13:30:00
2013-10-14 13:30:00,56.9,57.2,56.0,56.0,2304000.0,2013-10-14 13:30:00
2013-10-15 13:30:00,56.3,56.7,55.5,55.6,5564000.0,2013-10-15 13:30:00
2013-10-16 13:30:00,55.8,56.0,54.8,55.4,3554000.0,2013-10-16 13:30:00
2013-10-17 13:30:00,55.0,55.0,51.6,52.0,18053000.0,2013-10-17 13:30:00
2013-10-18 13:30:00,52.0,53.2,51.7,53.0,6689000.0,2013-10-18 13:30:00
2013-10-21 13:30:00,53.0,53.6,52.9,53.1,2698000.0,2013-10-21 13:30:00
2013-10-22 13:30:00,52.8,53.4,52.6,52.7,2611000.0,2013-10-22 13:30:00
2013-10-23 13:30:00,51.9,53.2,50.5,53.0,7698000.0,2013-10-23 13:30:00
2013-10-24 13:30:00,53.0,53.2,52.3,52.8,2940000.0,2013-10-24 13:30:00
2013-10-25 13:30:00,52.0,52.5,51.0,51.0,5363000.0,2013-10-25 13:30:00
2013-10-28 13:30:00,51.0,52.1,50.4,51.7,7106000.0,2013-10-28 13:30:00
2013-10-29 13:30:00,51.5,51.7,50.9,51.0,4266000.0,2013-10-29 13:30:00
2013-10-30 13:30:00,51.8,51.8,50.8,51.1,6943000.0,2013-10-30 13:30:00
2013-10-31 13:30:00,50.5,51.3,50.5,51.1,4243000.0,2013-10-31 13:30:00
2013-11-01 13:30:00,50.8,51.3,49.85,50.0,5952000.0,2013-11-01 13:30:00
2013-11-04 13:30:00,50.6,51.4,50.1,51.3,4308000.0,2013-11-04 13:30:00
2013-11-05 13:30:00,49.7,50.0,48.6,49.0,11545000.0,2013-11-05 13:30:00
2013-11-06 13:30:00,49.0,49.3,48.3,49.25,6557000.0,2013-11-06 13:30:00
2013-11-07 13:30:00,49.4,50.0,48.1,48.25,7495000.0,2013-11-07 13:30:00
2013-11-08 13:30:00,48.1,48.1,45.5,45.9,12034000.0,2013-11-08 13:30:00
2013-11-11 13:30:00,45.9,45.9,43.7,44.15,13421000.0,2013-11-11 13:30:00
2013-11-12 13:30:00,44.35,45.7,43.5,45.5,11181000.0,2013-11-12 13:30:00
2013-11-13 13:30:00,45.0,46.15,42.55,44.0,11512000.0,2013-11-13 13:30:00
2013-11-14 13:30:00,44.4,46.0,44.1,45.75,7940000.0,2013-11-14 13:30:00
2013-11-15 13:30:00,45.75,46.4,45.1,45.4,6781000.0,2013-11-15 13:30:00
2013-11-18 13:30:00,45.7,46.5,45.7,46.5,4211000.0,2013-11-18 13:30:00
2013-11-19 13:30:00,46.55,46.9,46.05,46.1,4279000.0,2013-11-19 13:30:00
2013-11-20 13:30:00,45.7,45.85,44.8,45.25,6810000.0,2013-11-20 13:30:00
2013-11-21 13:30:00,45.0,45.8,44.6,44.6,4473000.0,2013-11-21 13:30:00
2013-11-22 13:30:00,45.25,45.3,44.75,45.0,2429000.0,2013-11-22 13:30:00
2013-11-25 13:30:00,46.0,48.15,46.0,48.15,10902000.0,2013-11-25 13:30:00
2013-11-26 13:30:00,48.75,50.5,48.75,50.5,17485000.0,2013-11-26 13:30:00
2013-11-27 13:30:00,50.8,51.4,50.2,50.6,13236000.0,2013-11-27 13:30:00
2013-11-28 13:30:00,51.3,51.4,50.0,51.0,7385000.0,2013-11-28 13:30:00
2013-11-29 13:30:00,51.0,51.7,50.8,51.2,6571000.0,2013-11-29 13:30:00
2013-12-02 13:30:00,51.2,51.5,50.6,50.9,4304000.0,2013-12-02 13:30:00
2013-12-03 13:30:00,50.8,52.0,50.8,51.2,5856000.0,2013-12-03 13:30:00
2013-12-04 13:30:00,51.0,51.4,50.6,50.6,3692000.0,2013-12-04 13:30:00
2013-12-05 13:30:00,51.0,51.3,50.4,50.4,3456000.0,2013-12-05 13:30:00
2013-12-06 13:30:00,50.4,50.8,50.1,50.5,3075000.0,2013-12-06 13:30:00
2013-12-09 13:30:00,51.3,54.0,51.3,53.2,16512000.0,2013-12-09 13:30:00
2013-12-10 13:30:00,53.2,54.2,53.0,53.0,11970000.0,2013-12-10 13:30:00
2013-12-11 13:30:00,53.1,54.2,52.1,52.4,8203000.0,2013-12-11 13:30:00
2013-12-12 13:30:00,53.0,53.3,52.4,53.0,6305000.0,2013-12-12 13:30:00
2013-12-13 13:30:00,53.3,55.3,53.0,54.3,17248000.0,2013-12-13 13:30:00
2013-12-16 13:30:00,55.2,55.8,53.2,53.2,7909000.0,2013-12-16 13:30:00
2013-12-17 13:30:00,54.0,54.0,53.1,53.2,4685000.0,2013-12-17 13:30:00
2013-12-18 13:30:00,53.5,53.9,53.0,53.3,3248000.0,2013-12-18 13:30:00
2013-12-19 13:30:00,54.3,55.0,54.0,54.1,11086000.0,2013-12-19 13:30:00
2013-12-20 13:30:00,54.6,55.1,54.4,54.5,7210000.0,2013-12-20 13:30:00
2013-12-23 13:30:00,55.0,55.3,54.5,54.5,5563000.0,2013-12-23 13:30:00
2013-12-24 13:30:00,54.9,54.9,53.6,54.0,3233000.0,2013-12-24 13:30:00
2013-12-25 13:30:00,54.1,57.4,54.0,57.0,14993000.0,2013-12-25 13:30:00
2013-12-26 13:30:00,57.0,57.9,56.2,56.8,13601000.0,2013-12-26 13:30:00
2013-12-27 13:30:00,57.0,57.2,56.5,57.0,5118000.0,2013-12-27 13:30:00
2013-12-30 13:30:00,57.9,57.9,56.9,57.7,5711000.0,2013-12-30 13:30:00
2013-12-31 13:30:00,58.0,59.1,57.3,57.4,8966000.0,2013-12-31 13:30:00
2014-01-02 13:30:00,58.0,61.2,57.9,60.7,19167000.0,2014-01-02 13:30:00
2014-01-03 13:30:00,60.7,61.9,59.2,60.7,16323000.0,2014-01-03 13:30:00
2014-01-06 13:30:00,60.9,61.5,59.3,59.3,9095000.0,2014-01-06 13:30:00
2014-01-07 13:30:00,60.0,63.2,59.5,62.9,16624000.0,2014-01-07 13:30:00
2014-01-08 13:30:00,63.8,66.6,63.8,66.0,27753000.0,2014-01-08 13:30:00
2014-01-09 13:30:00,66.0,66.6,61.8,63.2,22467000.0,2014-01-09 13:30:00
2014-01-10 13:30:00,63.0,63.6,61.8,61.8,10271000.0,2014-01-10 13:30:00
2014-01-13 13:30:00,62.4,62.8,61.5,61.5,6968000.0,2014-01-13 13:30:00
2014-01-14 13:30:00,61.0,62.5,60.3,61.5,10490000.0,2014-01-14 13:30:00
2014-01-15 13:30:00,62.3,63.7,61.8,62.6,15551000.0,2014-01-15 13:30:00
2014-01-16 13:30:00,64.5,65.7,63.7,64.9,21724000.0,2014-01-16 13:30:00
2014-01-17 13:30:00,64.9,65.2,63.9,64.6,7351000.0,2014-01-17 13:30:00
2014-01-20 13:30:00,64.6,65.9,64.5,64.8,11227000.0,2014-01-20 13:30:00
2014-01-21 13:30:00,65.0,65.5,63.7,64.0,10307000.0,2014-01-21 13:30:00
2014-01-22 13:30:00,64.6,66.1,64.2,65.5,18710000.0,2014-01-22 13:30:00
2014-01-23 13:30:00,65.9,69.9,65.9,68.6,32740000.0,2014-01-23 13:30:00
2014-01-24 13:30:00,68.9,70.3,67.8,70.0,21657000.0,2014-01-24 13:30:00
2014-01-27 13:30:00,68.2,68.8,67.0,67.0,18386000.0,2014-01-27 13:30:00
2014-02-05 13:30:00,65.2,66.6,65.2,66.3,12063000.0,2014-02-05 13:30:00
2014-02-06 13:30:00,66.7,70.3,66.5,68.3,19142000.0,2014-02-06 13:30:00
2014-02-07 13:30:00,69.0,69.6,67.5,67.6,11267000.0,2014-02-07 13:30:00
2014-02-10 13:30:00,67.8,68.5,65.8,66.3,9934000.0,2014-02-10 13:30:00
2014-02-11 13:30:00,66.8,68.8,66.2,67.9,11322000.0,2014-02-11 13:30:00
2014-02-12 13:30:00,68.5,69.4,68.1,68.7,13262000.0,2014-02-12 13:30:00
2014-02-13 13:30:00,68.9,69.1,67.3,67.7,7916000.0,2014-02-13 13:30:00
2014-02-14 13:30:00,68.1,69.2,67.1,67.1,9896000.0,2014-02-14 13:30:00
2014-02-17 13:30:00,67.9,68.3,66.1,67.1,7837000.0,2014-02-17 13:30:00
2014-02-18 13:30:00,67.5,68.3,66.6,68.2,8108000.0,2014-02-18 13:30:00
2014-02-19 13:30:00,68.5,69.6,68.0,68.0,11796000.0,2014-02-19 13:30:00
2014-02-20 13:30:00,68.5,68.8,67.7,68.5,5592000.0,2014-02-20 13:30:00
2014-02-21 13:30:00,69.3,69.3,68.4,69.0,5325000.0,2014-02-21 13:30:00
2014-02-24 13:30:00,69.5,71.5,69.2,70.7,18697000.0,2014-02-24 13:30:00
2014-02-25 13:30:00,71.6,72.4,70.4,70.6,10521000.0,2014-02-25 13:30:00
2014-02-26 13:30:00,70.6,70.9,69.8,70.5,7089000.0,2014-02-26 13:30:00
2014-02-27 13:30:00,71.8,72.6,70.2,71.2,11206000.0,2014-02-27 13:30:00
2014-03-03 13:30:00,70.5,71.2,69.9,70.5,9487000.0,2014-03-03 13:30:00
2014-03-04 13:30:00,70.1,72.3,70.1,70.5,10486000.0,2014-03-04 13:30:00
2014-03-05 13:30:00,71.5,73.3,71.2,73.0,15277000.0,2014-03-05 13:30:00
2014-03-06 13:30:00,73.0,74.6,72.6,73.7,12492000.0,2014-03-06 13:30:00
2014-03-07 13:30:00,74.9,78.8,74.6,77.0,32746000.0,2014-03-07 13:30:00
2014-03-10 13:30:00,77.0,78.7,76.7,77.3,17436000.0,2014-03-10 13:30:00
2014-03-11 13:30:00,77.9,78.4,77.2,78.3,7703000.0,2014-03-11 13:30:00
2014-03-12 13:30:00,78.3,78.8,77.4,78.0,7872000.0,2014-03-12 13:30:00
2014-03-13 13:30:00,78.5,78.6,77.5,77.5,6381000.0,2014-03-13 13:30:00
2014-03-14 13:30:00,77.5,77.5,76.8,77.0,6647000.0,2014-03-14 13:30:00
2014-03-17 13:30:00,77.2,77.8,76.8,77.0,3764000.0,2014-03-17 13:30:00
2014-03-18 13:30:00,77.5,78.3,76.6,76.6,5671000.0,2014-03-18 13:30:00
2014-03-19 13:30:00,76.6,76.9,71.3,71.3,21259000.0,2014-03-19 13:30:00
2014-03-20 13:30:00,71.3,74.8,71.1,74.3,20022000.0,2014-03-20 13:30:00
2014-03-21 13:30:00,75.0,75.8,71.6,72.3,17019000.0,2014-03-21 13:30:00
2014-03-24 13:30:00,72.0,72.1,69.7,71.7,9765000.0,2014-03-24 13:30:00
2014-03-25 13:30:00,71.8,73.2,71.8,71.9,7244000.0,2014-03-25 13:30:00
2014-03-26 13:30:00,72.6,74.5,72.4,74.5,10654000.0,2014-03-26 13:30:00
2014-03-27 13:30:00,74.7,74.9,73.7,73.7,6713000.0,2014-03-27 13:30:00
2014-03-28 13:30:00,73.7,74.3,72.5,72.5,5570000.0,2014-03-28 13:30:00
2014-03-31 13:30:00,72.7,73.9,72.5,73.1,5918000.0,2014-03-31 13:30:00
2014-04-01 13:30:00,72.7,73.6,72.6,73.5,5353000.0,2014-04-01 13:30:00
2014-04-02 13:30:00,73.8,76.6,73.8,75.9,12454000.0,2014-04-02 13:30:00
2014-04-03 13:30:00,76.3,76.4,74.4,74.9,8867000.0,2014-04-03 13:30:00
2014-04-07 13:30:00,74.1,75.4,74.1,75.0,5796000.0,2014-04-07 13:30:00
2014-04-08 13:30:00,75.5,76.0,74.6,74.6,6970000.0,2014-04-08 13:30:00
2014-04-09 13:30:00,75.4,75.5,72.6,73.0,11126000.0,2014-04-09 13:30:00
2014-04-10 13:30:00,73.0,73.6,71.9,72.2,8702000.0,2014-04-10 13:30:00
2014-04-11 13:30:00,72.2,72.2,69.8,70.6,13248000.0,2014-04-11 13:30:00
2014-04-14 13:30:00,70.6,70.8,69.3,69.7,8692000.0,2014-04-14 13:30:00
2014-04-15 13:30:00,70.0,71.4,69.8,70.0,6803000.0,2014-04-15 13:30:00
2014-04-16 13:30:00,70.4,72.4,70.2,72.0,7608000.0,2014-04-16 13:30:00
2014-04-17 13:30:00,72.1,72.2,70.9,71.4,5344000.0,2014-04-17 13:30:00
2014-04-18 13:30:00,71.8,72.1,71.1,71.2,3338000.0,2014-04-18 13:30:00
2014-04-21 13:30:00,71.4,71.6,69.8,69.9,4976000.0,2014-04-21 13:30:00
2014-04-22 13:30:00,69.9,71.3,69.9,71.1,8169000.0,2014-04-22 13:30:00
2014-04-23 13:30:00,71.5,72.0,69.4,69.5,7560000.0,2014-04-23 13:30:00
2014-04-24 13:30:00,68.7,69.8,67.2,68.1,12535000.0,2014-04-24 13:30:00
2014-04-25 13:30:00,68.6,68.8,66.7,67.1,9882000.0,2014-04-25 13:30:00
2014-04-28 13:30:00,67.0,69.5,67.0,67.8,13615000.0,2014-04-28 13:30:00
2014-04-29 13:30:00,68.8,69.0,67.2,68.5,5690000.0,2014-04-29 13:30:00
2014-04-30 13:30:00,68.6,69.0,65.5,65.9,9500000.0,2014-04-30 13:30:00
2014-05-02 13:30:00,66.3,69.5,66.3,68.3,11603000.0,2014-05-02 13:30:00
2014-05-05 13:30:00,68.8,69.2,67.9,68.0,5717000.0,2014-05-05 13:30:00
2014-05-06 13:30:00,68.2,68.7,67.9,68.2,3295000.0,2014-05-06 13:30:00
2014-05-07 13:30:00,68.0,68.0,66.5,66.6,6644000.0,2014-05-07 13:30:00
2014-05-08 13:30:00,66.6,70.5,66.0,69.6,24202000.0,2014-05-08 13:30:00
2014-05-09 13:30:00,69.6,69.7,67.5,68.3,11071000.0,2014-05-09 13:30:00
2014-05-12 13:30:00,67.9,68.5,63.6,63.7,15902000.0,2014-05-12 13:30:00
2014-05-13 13:30:00,65.0,65.6,63.8,65.0,13361000.0,2014-05-13 13:30:00
2014-05-14 13:30:00,65.8,66.0,64.6,66.0,5675000.0,2014-05-14 13:30:00
2014-05-15 13:30:00,65.8,66.7,65.4,66.2,5567000.0,2014-05-15 13:30:00
2014-05-16 13:30:00,65.8,66.8,64.5,66.8,6656000.0,2014-05-16 13:30:00
2014-05-19 13:30:00,66.8,66.8,65.9,66.2,3941000.0,2014-05-19 13:30:00
2014-05-20 13:30:00,66.7,66.8,65.6,65.6,2801000.0,2014-05-20 13:30:00
2014-05-21 13:30:00,65.6,66.2,65.1,65.7,3623000.0,2014-05-21 13:30:00
2014-05-22 13:30:00,66.3,66.3,65.4,65.6,3011000.0,2014-05-22 13:30:00
2014-05-23 13:30:00,66.6,67.9,66.1,66.2,9823000.0,2014-05-23 13:30:00
2014-05-26 13:30:00,66.4,68.3,66.4,68.3,10286000.0,2014-05-26 13:30:00
2014-05-27 13:30:00,68.4,69.3,67.7,68.6,7206000.0,2014-05-27 13:30:00
2014-05-28 13:30:00,69.5,69.5,68.9,69.4,5630000.0,2014-05-28 13:30:00
2014-05-29 13:30:00,70.0,70.3,69.1,69.1,7399000.0,2014-05-29 13:30:00
2014-05-30 13:30:00,69.7,69.7,68.0,68.0,4080000.0,2014-05-30 13:30:00
2014-06-03 13:30:00,68.8,69.7,68.3,69.6,4984000.0,2014-06-03 13:30:00
2014-06-04 13:30:00,69.8,70.1,68.7,69.4,4099000.0,2014-06-04 13:30:00
2014-06-05 13:30:00,69.8,69.8,68.6,69.0,3653000.0,2014-06-05 13:30:00
2014-06-06 13:30:00,69.8,69.8,68.3,68.5,2198000.0,2014-06-06 13:30:00
2014-06-09 13:30:00,68.6,68.8,67.8,68.1,3232000.0,2014-06-09 13:30:00
2014-06-10 13:30:00,69.1,70.2,69.1,69.7,6782000.0,2014-06-10 13:30:00
2014-06-11 13:30:00,70.2,70.2,69.4,69.6,5795000.0,2014-06-11 13:30:00
2014-06-12 13:30:00,69.6,72.7,69.4,72.3,20489000.0,2014-06-12 13:30:00
2014-06-13 13:30:00,72.1,73.0,70.2,70.5,12569000.0,2014-06-13 13:30:00
2014-06-16 13:30:00,70.5,71.1,69.1,69.2,7372000.0,2014-06-16 13:30:00
2014-06-17 13:30:00,70.0,70.8,69.6,69.6,5811000.0,2014-06-17 13:30:00
2014-06-18 13:30:00,71.6,74.4,71.5,73.2,24067000.0,2014-06-18 13:30:00
2014-06-19 13:30:00,74.0,76.0,73.7,74.5,18754000.0,2014-06-19 13:30:00
2014-06-20 13:30:00,74.9,74.9,72.5,72.5,16063000.0,2014-06-20 13:30:00
2014-06-23 13:30:00,72.5,73.0,70.0,71.0,9774000.0,2014-06-23 13:30:00
2014-06-24 13:30:00,71.1,71.7,70.6,71.0,4101000.0,2014-06-24 13:30:00
2014-06-25 13:30:00,70.6,71.4,69.8,70.3,6917000.0,2014-06-25 13:30:00
2014-06-26 13:30:00,70.3,71.2,70.3,70.6,6104000.0,2014-06-26 13:30:00
2014-06-27 13:30:00,70.3,71.2,70.2,71.0,3639000.0,2014-06-27 13:30:00
2014-06-30 13:30:00,71.5,75.0,71.5,74.0,15632000.0,2014-06-30 13:30:00
2014-07-01 13:30:00,74.0,79.1,74.0,77.6,29378000.0,2014-07-01 13:30:00
2014-07-02 13:30:00,78.9,79.0,75.0,75.3,15721000.0,2014-07-02 13:30:00
2014-07-03 13:30:00,75.3,78.7,75.1,77.0,18366000.0,2014-07-03 13:30:00
2014-07-04 13:30:00,77.6,79.3,77.6,77.7,10848000.0,2014-07-04 13:30:00
2014-07-07 13:30:00,78.0,79.8,77.2,78.0,13829000.0,2014-07-07 13:30:00
2014-07-08 13:30:00,78.5,78.5,77.2,78.3,5660000.0,2014-07-08 13:30:00
2014-07-09 13:30:00,78.6,79.2,76.2,76.2,13178000.0,2014-07-09 13:30:00
2014-07-10 13:30:00,76.9,78.3,76.5,77.3,9639000.0,2014-07-10 13:30:00
2014-07-11 13:30:00,77.1,77.4,73.0,75.0,11074000.0,2014-07-11 13:30:00
2014-07-14 13:30:00,75.1,75.4,73.8,74.1,4996000.0,2014-07-14 13:30:00
2014-07-15 13:30:00,74.8,75.3,74.6,74.9,5520000.0,2014-07-15 13:30:00
2014-07-16 13:30:00,75.0,75.3,74.2,75.2,4328000.0,2014-07-16 13:30:00
2014-07-17 13:30:00,74.9,75.3,72.5,73.6,6379000.0,2014-07-17 13:30:00
2014-07-18 13:30:00,72.8,73.6,72.1,73.0,5977000.0,2014-07-18 13:30:00
2014-07-21 13:30:00,73.8,74.8,73.5,73.9,5705000.0,2014-07-21 13:30:00
2014-07-22 13:30:00,73.9,74.7,73.2,74.5,5548000.0,2014-07-22 13:30:00
2014-07-24 13:30:00,75.4,75.4,74.2,74.7,6546000.0,2014-07-24 13:30:00
2014-07-25 13:30:00,75.1,75.6,73.1,73.4,7897000.0,2014-07-25 13:30:00
2014-07-28 13:30:00,73.5,73.5,68.3,69.4,10937000.0,2014-07-28 13:30:00
2014-07-29 13:30:00,69.4,70.0,66.1,66.5,13731000.0,2014-07-29 13:30:00
2014-07-30 13:30:00,68.5,69.6,66.7,69.6,10741000.0,2014-07-30 13:30:00
