,Date,1022合庫台南,1023合庫高雄,1025合庫基隆,1029合庫鳳山,102A合庫新竹,102C合庫自強,102F合庫西台,102G合庫三重,1030土銀,1034土銀嘉義,1036土銀玉里,1037土銀花蓮,1038土銀和平,103B土銀彰化,1040臺    銀,1041臺銀鳳山,1042臺銀臺南,1043臺銀民權,1045臺銀新竹,104A臺銀臺中,104C臺銀高雄,1114企銀嘉義,1119企銀岡山,111G企銀埔墘,1160日    盛,1161日盛忠孝,1165日盛板橋,1166日盛雙和,1167日盛嘉義,116A日盛木柵,116B日盛中壢,116C日盛八德,116d日盛三峽,116F日盛員林,116G日盛景美,116i日盛樹林,116j日盛頭份,116K日盛花蓮,116L日盛大墩,116m日盛和美,116M日盛屏東,116N日盛永康,116r日盛文化,116S日盛新莊,116V日盛斗六,116W日盛鳳山,116Z日盛中和,1230彰    銀,1260宏    遠,126D宏遠台南,126Q宏遠高雄,126U宏遠館前,1360港麥格理,1440美林,1470台灣摩根,1480美商高盛,1520瑞士信貸,1530德意志,1590花旗環球,1650瑞銀,2187亞東台中,5050大    展,5110富    隆,5112富隆長安,5261大慶蘆洲,5262大慶楊梅,5266大慶中壢,526K大慶富順,5380第一金證,5384第一台南,5385第一桃園,5386第一彰化,538E第一自由,538F第一稻埕,538I第一頭份,538j第一安和,538P第一路竹,538W第一華江,5600永    興,5850統    一,5851統一高雄,5853統一中壢,5856統一台中,5859統一屏東,585B統一永和,585H統一桃園,585m統一竹南,585P統一板橋,585Q統一三多,585R統一汐止,585S統一宜蘭,5861盈溢籬子內,5870光    隆,5920元    富,5922元富新店,5923元富三重,5925元富台中,5927元富林園,5929元富台南,592a元富松德,592A元富緯城,592b元富板橋,592B元富永和,592d元富延平,592D元富大昌,592e元富古亭,592G元富新竹,592H元富信義,592I元富嘉義,592l元富大裕,592L元富中壢,592m元富成功,592N元富虎尾,592P元富同大,592r元富城東,592S元富基隆,592U元富宜蘭,592v元富桃園,592w元富佳里,592y元富花蓮,592Z元富安南,5961日茂埔里,5962日茂南投,6012★亞網路,6114中銀員林,6160中國信託,6161中信三重,6162中信託忠,6163中信託永,6164中信託文,6165中信託新,6167中信松江,6168中信嘉義,616A中信中壢,616K中信託高,6380光    和,6382光和田中,6383光和和美,6385光和花壇,6450永    全,6452永全八德,6460大    昌,6461大昌樹林,6464大昌新店,6480福    邦,6950福    勝,7001兆豐嘉義,7005兆豐中港,7006兆豐台南,7009兆豐景美,700a兆豐忠孝,700b兆豐中壢,700c兆豐民生,700D兆豐西螺,700E兆豐斗南,700g兆豐南門,700H兆豐東門,700J兆豐公益,700k兆豐員林,700N兆豐埔墘,700p兆豐復興,700U兆豐桃鶯,700V兆豐新竹,700W兆豐城中,700Z兆豐高雄,7031致和台北,7032致和佳里,7034致和金華,7035致和東門,7036致和高雄,703B致和崇德,7070豐    農,7670金    港,7792國票北投,7795國票南港,7798國票內壢,779G國票新莊,779u國票長城,779V國票天祥,779X國票中和,779z國票博愛,8150台    新,8152台新新莊,8156台新三民,8157台新左楠,815A台新高雄,815Y台新新營,8380安    泰,8440摩根大通,8455康和台中,845B康和永和,845F康和仁愛,8490萬    泰,8520中    農,8560新    光,8561新光台中,8562新光高雄,8563新光新竹,8564新光台南,8584聯邦雙和,8711陽信石牌,8840玉    山,8841玉山雙和,8846玉山板橋,8847玉山台南,8848玉山嘉義,8849玉山台大,884B玉山台中,884C玉山南京,884D玉山左營,884F玉山桃園,884J玉山大里,8850鑫    豐,8881國泰高雄,8882國泰台中,8884國泰台南,888A國泰館前,888K國泰板橋,9100群益,9103群益松山,9105群益高盛,9108群益海山,910D群益大興,9135群益經國,9136群益西松,9137群益士林,9138群益中港,913I群益萬華,913U群益崇德,913Y群益館前,9183群益高雄,9184群益台中,9187群益彰化,9189群益桃園,918A群益中壢,918c群益鳳山,918C群益古亭,918D群益東門,918E群益南京,918g群益大甲,918G群益新莊,918i群益竹南,918J群益永和,918M群益嘉義,918x群益延平,918z群益宜蘭,9200凱基,9202凱基中港,9205凱基三重,9206凱基高雄,9207凱基永和,9208凱基桃園,9209凱基岡山,920A凱基板橋,920F凱基站前,920G凱基彰化,920N凱基湖口,920W凱基大里,9215凱基高美,9217凱基松山,9218凱基大直,921E凱基三峽,921M凱基八德,921S凱基幸福,9225凱基內埔,9227凱基城中,9229凱基中山,922H凱基復興,9232凱基建成,9233凱基長庚,9234凱基竹北,9235凱基永華,9236凱基虎尾,9238凱基士林,9239凱基市政,9252凱基嘉義,9254凱基科園,9256凱基南崁,9257凱基林口,9258凱基羅東,9268凱基台北,9272凱基竹科,9274凱基鳳山,9275凱基三多,9276凱基苗栗,9278凱基永康,9281凱基斗六,9283凱基北門,9291凱基大安,9298凱基延平,9300華南永昌,9302華南台中,9303華南高雄,9306華南台南,9308華南麻豆,9312華南民權,9316華南淡水,9317華南林口,9319華南鶯歌,9322華南公誠,9323華南小港,9324華南岡山,9325華南忠孝,9326華南南京,9327華南斗六,9328華南潮州,9329華南朴子,9331華南鳳山,9332華南楠梓,9333華南長虹,9337華南內壢,9339華南竹北,9343華南頭份,9359華南中正,9363華南彰化,9377華南虎尾,9381華南斗南,9602富邦溪湖,9604富邦陽明,9614富邦基隆,9618富邦大同,9621富邦花蓮,9623富邦台北,9625富邦竹東,9627富邦內湖,9634富邦羅東,9636富邦中壢,9647富邦新華,9651富邦民生,9654富邦永和,9655富邦板橋,9657富邦苗栗,9659富邦高雄,965K富邦台中,965U富邦彰化,9661富邦新店,9663富邦敦南,9664富邦天母,9666富邦南屯,9671富邦八德,9672富邦員林,9676富邦仁愛,9677富邦三重,9678富邦北投,9679富邦延吉,9686富邦宜蘭,9689富邦重慶,9692富邦嘉義,9695富邦民雄,9697富邦虎尾,9800元大,980C元大斗六,980d元大沙鹿,980D元大開元,980e元大清水,980h元大台北,980l元大虎尾,980R元大南海,980u元大府城,980w元大西屯,9812元大台中,981a元大歸仁,981D元大南投,981E元大發財,981g元大大里,981G元大彰化,981i元大西螺,981I元大天母,981j元大士林,981m元大前金,981n元大旗山,981q元大艋舺,981r元大屏南,981S元大崇德,981V元大民雄,981z元大大統,981Z元大潮州,9822元大學府,9829元大永康,982B元大博愛,9831元大四維,9833元大敦化,9835元大員林,9838元大豐原,983B元大林森,983i元大大雅,983N元大大安,983W元大德芳,984C元大新中,984K元大館前,9852元大大松,9858元大龍潭,9859元大經國,9862元大南京,9863元大新和,986K元大基孝,9871元大忠孝,9872元大復北,9874元大雙和,9875元大永寧,9878元大金華,9879元大板三,9884元大鎮北,9888元大鑫永,9889元大北員,988B元大藝文,9893元大大天,9894元大北桃,9896元大台南,9898元大新莊,9899元大淡水,989a元大苑裡,989e元大中和,989E元大草屯,989f元大東港,989F元大高雄,989g元大嘉義,989G元大大同,989j元大樹林,989m元大信義,989P元大敦南,989Q元大汐止,989U元大大甲,989Z元大小港,9A00永豐金,9A61永豐鳳山,9A68永豐五權,9A7G永豐數位,9A8F永豐敦南,9A91永豐松山,9A96永豐博愛,9A97永豐新竹,9A98永豐大園,9A99永豐中壢,9A9D永豐忠孝,9A9f永豐中盛,9A9g永豐內湖,9A9h永豐台南,9A9H永豐新莊,9A9j永豐嘉義,9A9k永豐桃中,9A9K永豐三重,9A9L永豐台中,9A9p永豐府城,9A9q永豐潮洲,9A9R永豐信義,9A9s永豐彰化,9A9U永豐中正,9A9V永豐三民,9A9x永豐桃園,9A9Z永豐復興,1020合庫,1021合庫台中,102E合庫桃園,1033土銀高雄,1035土銀新竹,104D臺銀金山,1111企銀台中,1115企銀太平,1116企銀屏東,1117企銀竹北,111D企銀台北,1163日盛台中,116b日盛園區,116e日盛竹北,116E日盛三重,116H日盛新竹,116k日盛北高,116U日盛桃園,1232彰銀七賢,1261宏遠民生,1262宏遠桃園,1560港商野村,2180亞    東,2185亞東台南,5267大慶基隆,526L大慶長榮,5320高    橋,5321高橋龍潭,5322高橋中壢,5323高橋內壢,5381第一員林,5382第一台中,5383第一高雄,538B第一新竹,538C第一光復,538D第一忠孝,538G第一中和,538N第一豐原,5460寶    盛,5603永興台中,5660日    進,5855統一台南,5857統一新竹,585E統一新營,585F統一彰化,585I統一員林,585L統一豐原,585W統一金門,5928元富新莊,592C元富潮洲,592E元富城中,592g元富中原,592M元富彰化,592o元富新興,592q元富屏東,592V元富民權,5960日    茂,6110台中銀,6116中銀中壢,611A中銀豐原,6210新 百 王,6912德信中正,7000兆豐,7003兆豐台中,7008兆豐三重,700C兆豐來福,700d兆豐彰化,700f兆豐鹿港,700G兆豐麻豆,700I兆豐北高,700K兆豐新營,700L兆豐天母,700r兆豐寶成,7020信    富,7790國票綜合,7797國票中正,779D國票台南,779m國票中港,779P國票九鼎,779v國票台中,779Z國票安和,8151台新復興,8159台新台南,815B台新台中,8382安泰楠梓,8458康和台南,845A康和內湖,845J康和高雄,8565新光桃園,8842玉山新莊,8843玉山高雄,8844玉山松江,884A玉山士林,884E玉山城中,8880國泰綜合,8886國泰新莊,8888國泰敦南,9131群益民權,9134群益開元,913D群益潭子,913g群益南三,913H群益屏東,9188群益三民,918d群益內湖,918F群益新店,918L群益建成,918P群益天母,918s群益丹鳳,918W群益忠孝,920H凱基基隆,920V凱基新店,9211凱基台南,9212凱基東港,9216凱基信義,921C凱基民權,921F凱基天母,921Y凱基東勢,9223凱基豐中,9226凱基汐止,922C凱基屏東,9243凱基七賢,9255凱基和平,9265凱基平鎮,9285凱基中壢,9288凱基埔墘,9289凱基興隆,9314華南嘉義,9347華南敦南,9352華南桃園,9358華南東勢,9362華南苗栗,9369華南三重,9386華南東昇,9600富邦,9608富邦台東,9615富邦木柵,9616富邦岡山,9624富邦竹北,9658富邦建國,9665富邦桃園,9667富邦台南,969C富邦北港,980K元大竹科,980Q元大南崁,9813元大八德,9814元大大益,9815元大大灣,9816元大新竹,9817元大東泰,981A元大鶯歌,981B元大竹北,981C元大路竹,981F元大福營,981h元大屏生,981L元大莒光,981p元大松山,981Q元大太平,981U元大華山,981y元大善化,9825元大新營,982C元大六合,982F元大忠鼎,9834元大中壢,983G元大上新,983j元大仁愛,983V元大竹南,983Z元大鳳山,9853元大南屯,9856元大花蓮,985C元大鳳中,9866元大樹板,9867元大北成,9868元大水湳,9869元大新盛,987A元大楊梅,987D元大新壢,9892元大屏東,989A元大北投,989d元大北屯,989D元大左營,989I元大蘆洲,989k元大古亭,989L元大成功,989X元大民生,9A79永豐埔里,9A92永豐萬盛,9A9a永豐苓雅,9A9b永豐虎尾,9A9c永豐永康,9A9e永豐高雄,9A9E永豐板橋,9A9F永豐安和,9A9J永豐板新,9A9M永豐南投,9A9N永豐桃盛,9A9X永豐竹科,9A9Y永豐板盛,1032土銀台南,103A土銀建國,103F土銀南港,1110企    銀,116J日盛中山,116P日盛信義,116Q日盛二林,116X日盛宜蘭,126H宏遠中和,1380台灣匯立,1570港商法興,2181亞東板橋,2184亞東新竹,2186亞東高雄,5264大慶高雄,5265大慶苗栗,5269大慶台中,526A大慶中和,5389第一中山,538A第一新興,5604永興大墩,5854統一城中,5858統一嘉義,585c統一仁愛,585D統一新台中,585J統一三重,585M統一士林,5860盈    溢,5921元富高雄,592i元富中港,592u元富世貿,592W元富吉利,592z元富文心,6381光和溪湖,6915德信和平,700h兆豐三民,700j兆豐大安,700M兆豐桃園,700R兆豐小港,700w兆豐新莊,7030致    和,7671金港博愛,7750北    城,779e國票南科,779J國票北高,779r國票桃國,815H台新屏東,815S台新中壢,8451康和延平,845E康和澎湖,845S康和南崁,8582聯邦嘉義,8885國泰桃園,9101群益敦南,913E群益基隆,913N群益土城,9185群益台南,918H群益中山,918K群益東湖,918u群益瑞豐,9204凱基台中,920C凱基雙和,920E凱基東門,920M凱基宜蘭,920Z凱基台東,921G凱基五股,9224凱基新莊,9231凱基員林,9237凱基敦北,9266凱基新豐,9287凱基內湖,9296凱基頭份,9307華南大安,9309華南古亭,9334華南世貿,9349華南合泰,9622富邦園區,966F富邦左營,9693富邦新營,9801元大松江,981K元大林園,981M元大苗栗,983f元大竹東,983M元大木柵,983U元大頭份,984H元大景美,9854元大文心,989C元大板橋,989J元大彰生,989N元大內湖,989V元大北重,989W元大站前,9A93永豐大稻,9A9C永豐員林,9A9v永豐光復
0,20180829,-1.0,20.4,10.0,-0.4,0.2,15.0,2.0,2.0,-5.0,-20.0,10.0,-500.0,-10.0,-3.0,1.0,-22.0,-40.0,-1.0,-32.0,-1.0,-23.0,-1.0,60.7,0.5,-20.0,1.0,-5.0,1.0,-3.0,8.0,-14.0,-45.0,1.6,49.0,-16.0,-0.1,-5.0,-1.0,5.0,-17.2,515.3,-0.4,-1.0,0.1,-55.0,1.0,-10.0,-0.2,-0.4,7.0,10.0,-71.0,-144.0,183.0,-104.0,234.0,1503.0,-39.0,908.0,511.0,-9.0,0.0,-2.0,-1.0,-5.0,-5.7,-0.0,-2.0,-0.0,138.0,-18.0,-3.0,-15.0,-2.9,0.1,-0.2,-1.0,2.0,-2.0,-180.0,-9.0,-20.0,-4.0,-1.0,-1.0,-3.0,-0.3,-2.0,5.0,2.0,1.0,1.0,-20.0,3.0,-1.0,-0.9,-2.8,1.0,-15.0,-0.7,0.3,-1.0,-0.9,0.1,-10.5,0.3,2.2,0.1,-6.0,4.6,0.4,-0.9,-10.6,-2.8,-0.4,3.0,-1.9,-2.8,0.2,-2.0,-0.3,-2.0,10.0,-1.0,-1.0,5.0,10.0,-1.0,-1.0,-1.0,1.0,5.0,-2.3,-2.0,-5.0,-102.0,-1.0,-1.0,-2.0,-21.0,0.0,-3.0,1.0,1.0,1.0,-9.0,-2.0,-5.0,-4.0,-4.0,-144.0,-37.0,-2.0,-20.0,0.8,-10.0,0.0,-1.0,-4.0,-9.0,3.0,5.0,4.0,-5.0,5.0,-5.0,0.2,-2.0,-3.0,44.0,-2.0,18.0,-27.0,-32.0,-1.0,5.0,-1.0,-500.0,1.0,-30.0,-2.0,-3.0,1.0,2.5,5.0,-1.3,-1.0,30.1,-69.0,-22.0,16.0,-2.0,-10.0,-2.0,-32.1,-12.5,-8.0,4.0,-1.0,-5.0,9.0,-8.0,-18.0,3.0,16.0,4.0,1.0,7.0,4.0,1.0,-1.0,-11.0,-307.8,-84.8,-5.0,-3.0,-10.0,-7.0,0.1,-2.0,-6.0,6.0,-2.0,0.0,5.0,-10.0,2.0,-4.0,2.0,-5.0,1.0,-50.0,0.3,-2.0,1.0,-5.0,-10.0,-26.0,-121.0,0.0,-1.0,110.0,2.0,-2.4,7.0,-1.0,-99.0,-1.0,-5.0,10.0,0.5,14.0,-15.0,-10.0,-6.0,-16.0,1.0,-10.0,-58.0,-5.0,0.0,15.0,-0.8,5.0,1.0,-15.0,-26.0,-10.0,4.0,6.0,-5.0,2.0,-1.0,7.0,-1.0,-50.0,-1.0,-1.0,-3.0,-1.0,-104.2,10.0,2.0,-5.0,-8.0,12.0,-2.0,-2.0,1.0,1.0,-7.4,-15.3,-3.0,-5.0,-21.0,-1.2,-3.0,1.0,-15.0,1.0,3.0,-214.0,-5.0,-83.6,5.5,-6.0,0.0,-1.0,-11.0,3.0,-0.8,-111.0,3.0,-8.0,-26.0,0.9,-2.0,3.0,-27.0,1.0,-3.0,-1.0,0.0,-5.0,-10.0,-20.0,106.0,-7.0,-22.0,8.0,-0.8,-1.0,-16.8,-8.9,-2.0,-2.0,1.0,-2.0,-1.0,-3.0,-10.0,-36.0,-11.0,4.0,3.0,-2.0,-2.0,-7.0,-4.0,145.0,-256.7,36.3,8.0,-1.0,7.0,-2.0,-10.0,-1.0,5.0,-0.0,-2.0,11.0,-0.1,-1.0,-17.0,99.9,-1.0,-6.0,1.0,1.0,-5.0,-15.0,-3.0,5.0,-26.0,5.0,-2.0,4.0,2.0,2.0,-4.0,2.0,-1.0,-1.0,-9.0,6.0,2.0,-2.0,8.0,-30.0,2.0,-4.0,-8.0,-16.0,-5.0,-35.0,3.0,-15.0,-1.9,0.0,2.0,-6.0,10.0,1.0,1.0,8.0,-0.1,-0.3,2.0,2.0,-1.0,2.0,2.0,-13.0,-4.0,-29.0,-4.9,-10.0,-5.0,-2.0,0.0,-1.0,-15.0,-1.0,30.0,6.0,10.0,-4.0,-1.0,2.0,1.0,1.0,-1.0,-5.0,5.0,2.0,-20.0,1.0,-2.0,2.0,-11.0,3.0,4.0,0.7,-1.0,11.3,-4.5,-0.1,-10.0,15.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20180830,3.0,-29.0,2.0,-5.0,20.0,1.0,1.5,0.0,-1.0,0.0,1.0,-225.0,3.0,1.0,18.0,5.7,1.9,1.9,1.0,-21.0,1.0,-4.0,29.0,0.0,-2.0,0.0,21.0,1.0,0.0,6.0,0.0,-1.0,-1.0,-6.0,3.0,0.0,-19.0,-28.0,7.4,-6.0,0.0,1.4,0.0,0.1,0.0,-39.0,0.0,10.0,-4.0,0.0,90.0,0.0,0.0,-144.0,-154.0,14.0,-637.0,-58.0,0.0,-75.8,8.0,0.0,0.0,-2.0,2.0,0.0,-0.0,-2.0,0.0,-138.0,9.0,-2.0,59.0,10.0,0.1,0.0,134.0,7.0,0.0,-65.0,-6.0,30.0,2.0,0.0,0.0,-2.0,0.0,0.0,-4.0,1.0,0.0,0.0,-20.0,-85.9,3.0,20.0,0.0,0.0,0.0,0.0,0.1,0.4,2.1,0.2,0.1,8.0,-5.0,0.0,0.1,2.1,0.3,5.0,-5.0,15.0,9.0,2.0,2.5,-40.0,0.2,-3.0,2.0,0.0,0.0,0.0,-1.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,-3.0,0.0,-20.0,0.0,0.0,-1.0,0.0,60.0,-5.0,-20.0,9.0,-13.0,0.0,1.0,0.3,2.0,125.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,-200.0,0.0,0.0,5.0,-3.0,-4.0,5.0,1.0,-19.0,-63.0,0.0,0.0,5.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,63.0,-5.0,12.0,0.0,-14.0,1.0,2.0,-485.0,3.0,0.0,0.0,0.0,56.0,-93.3,-17.3,-1.0,-10.0,24.0,-5.0,1.0,-4.0,0.0,5.0,1.0,100.0,0.0,3.3,2.0,1.0,2.0,0.5,3.0,-3.0,-3.0,-8.0,-8.0,1.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,16.4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,-3.0,0.0,-2.0,-30.0,-23.0,-5.0,-3.0,-25.0,0.0,8.0,0.7,-1.0,21.0,0.0,7.0,1.0,2.0,-1.0,1.0,-98.0,-1.0,4.7,-37.9,-12.6,0.0,0.0,-5.0,1.0,-7.0,0.0,-6.0,-2.0,6.0,0.0,-4.0,0.0,0.0,0.0,0.0,2.0,5.0,-8.0,0.0,-254.0,1.0,3.0,0.4,2.0,-1.0,-100.0,2.0,0.0,1.0,-90.8,6.2,3.6,0.0,-20.0,-1.1,2.0,-0.4,-5.0,-8.0,0.0,3.1,50.0,1.0,0.0,-50.0,19.1,-1.0,22.0,1.0,0.1,0.0,-6.0,-2.0,-3.0,-2.0,2.0,0.0,-8.1,0.0,-10.0,-2.0,5.0,0.0,0.0,1.0,60.0,53.0,4.0,0.0,0.0,1.0,2.0,1.0,-29.0,0.0,3.0,1.5,2.0,5.2,0.0,1.5,1.0,-1.0,8.0,-6.0,0.0,25.0,0.5,0.0,-1.0,-5.0,2.0,6.0,0.0,-1.0,0.0,0.0,1.0,9.0,0.0,-4.0,17.0,-2.0,0.0,11.0,0.0,1.2,3.0,5.1,1.0,1.0,8.0,0.0,3.0,1.0,0.0,1.0,0.0,-2.0,1.0,3.0,0.0,1.0,-20.0,12.0,-2.0,1.0,-2.0,4.0,1.0,74.0,-4.0,0.0,0.0,1.0,33.0,0.0,-1.9,2.0,0.0,0.0,-10.0,1.0,6.0,-1.0,3.0,0.0,-37.1,0.0,5.0,6.0,0.0,0.0,0.0,0.0,677.0,-0.6,0.0,-49.0,0.0,-3.8,-9.0,2.0,210.0,1.0,-3.0,1.0,4.3,0.0,2.0,0.0,3.0,-2.0,0.0,1.0,0.0,0.0,-19.0,1.1,1.0,0.0,-299.0,0.0,0.0,0.9,-1.0,0.0,0.0,1.0,0.0,1.0,3.0,-19.3,2.0,5.0,2.0,1.0,10.0,10.0,-0.1,1.0,3.0,2.0,2.0,-0.2,-1.0,-6.0,1.0,-17.0,-10.0,-0.6,547.0,6.0,3.0,0.0,-1.0,-22.1,2.0,-1.0,-15.6,0.5,20.0,-6.0,1.0,2.0,2.0,5.0,1.0,-5.0,-2.7,-3.0,-5.0,-70.0,2.0,-39.0,-23.0,42.0,-10.0,0.1,0.6,2.0,-1.0,2.0,-10.0,-1.0,3.0,1.0,0.1,1.0,15.0,-0.1,-4.4,600.0,3.0,2.0,0.0,6.0,-10.0,0.8,4.0,1.0,1.0,1.0,-10.0,8.0,2.0,-2.0,5.0,1.0,0.0,-40.0,1.0,-20.0,0.0,-1.0,3.0,-9.9,1.3,51.0,21.0,1.0,-7.0,2.0,-3.0,-5.0,8.0,1.2,0.5,-19.0,1.0,-6.0,2.0,-1.0,-17.0,12.0,-0.5,0.2,-0.4,1.0,-1.0,191.0,-9.0,-0.1,15.0,1.0,2.0,18.0,10.0,6.0,2.0,-3.0,2.0,20.0,16.0,99.0,-10.0,-39.7,2.0,2.0,2.5,10.0,0.1,107.0,1.0,1.0,1.0,5.0,7.0,-5.0,1.0,-4.0,5.0,12.0,51.0,4.0,-1.0,0.0,-15.0,1.0,-5.0,-1.0,5.0,1.0,1.0,12.0,1.0,2.0,5.0,-3.0,4.5,-1.0,-2.0,1.0,3.0,-19.0,-3.0,-10.2,-1.0,3.0,-3.0,3.0,1.0,1.0,1.0,19.0,1.0,-2.0,0.0,-4.0,1.0,5.0,-0.0,2.0,1.0,-1.0,2.0,2.0,-1.0,2.0,-2.0,2.0,10.0,5.0,1.0,-1.0,-1.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
