,Date,1021合庫台中,1022合庫台南,1023合庫高雄,1025合庫基隆,1028合庫彰化,1029合庫鳳山,102C合庫自強,102G合庫三重,1032土銀台南,1037土銀花蓮,1041臺銀鳳山,1045臺銀新竹,104A臺銀臺中,104C臺銀高雄,104D臺銀金山,1110企    銀,1111企銀台中,1116企銀屏東,1117企銀竹北,111B台企建成,111D企銀台北,111E企銀桃園,1160日    盛,1162日盛台南,1165日盛板橋,1166日盛雙和,1167日盛嘉義,1168日盛高雄,1169日盛士林,116A日盛木柵,116B日盛中壢,116C日盛八德,116e日盛竹北,116f日盛復興,116i日盛樹林,116I日盛南京,116J日盛中山,116k日盛北高,116m日盛和美,116M日盛屏東,116N日盛永康,116P日盛信義,116S日盛新莊,116Z日盛中和,1260宏    遠,126H宏遠中和,126Q宏遠高雄,126U宏遠館前,1360港麥格理,1380台灣匯立,1440美林,1470台灣摩根,1480美商高盛,1520瑞士信貸,1530德意志,1590花旗環球,1650瑞銀,2180亞    東,5110富    隆,5112富隆長安,5261大慶蘆洲,5263大慶泰山,5267大慶基隆,526A大慶中和,526L大慶長榮,5320高    橋,5321高橋龍潭,5323高橋內壢,5383第一高雄,5384第一台南,5385第一桃園,5386第一彰化,538A第一新興,538B第一新竹,538D第一忠孝,538G第一中和,538j第一安和,538N第一豐原,538Y第一中壢,5603永興台中,5660日    進,5850統    一,5851統一高雄,5852統一敦南,5854統一城中,5855統一台南,5856統一台中,5857統一新竹,5858統一嘉義,5859統一屏東,585A統一基隆,585b統一內湖,585B統一永和,585d統一新店,585D統一新台中,585g統一平鎮,585H統一桃園,585I統一員林,585L統一豐原,585m統一竹南,585M統一士林,585P統一板橋,585Q統一三多,585U統一南京,5870光    隆,5920元    富,5921元富高雄,5922元富新店,5925元富台中,5927元富林園,5928元富新莊,592a元富松德,592A元富緯城,592B元富永和,592c元富烏日,592d元富延平,592D元富大昌,592e元富古亭,592E元富城中,592g元富中原,592G元富新竹,592I元富嘉義,592m元富成功,592M元富彰化,592n元富西松,592q元富屏東,592r元富城東,592S元富基隆,592U元富宜蘭,592y元富花蓮,592Y元富埔里,592z元富文心,5960日    茂,5962日茂南投,6012★亞網路,6114中銀員林,6116中銀中壢,611A中銀豐原,6162中信託忠,6163中信託永,6164中信託文,616K中信託高,6210新 百 王,6381光和溪湖,6382光和田中,6383光和和美,6450永    全,6460大    昌,6461大昌樹林,6464大昌新店,6912德信中正,6950福    勝,7006兆豐台南,7008兆豐三重,7009兆豐景美,700a兆豐忠孝,700B兆豐板橋,700c兆豐民生,700d兆豐彰化,700D兆豐西螺,700f兆豐鹿港,700F兆豐虎尾,700h兆豐三民,700H兆豐東門,700i兆豐松德,700j兆豐大安,700J兆豐公益,700K兆豐新營,700N兆豐埔墘,700P兆豐南京,700R兆豐小港,700U兆豐桃鶯,7020信    富,7030致    和,7070豐    農,7080石    橋,7750北    城,7790國票綜合,7792國票北投,7797國票中正,779E國票南崁,779H國票嘉義,779j國票和平,779m國票中港,779n國票南京,779P國票九鼎,779r國票桃國,779u國票長城,779v國票台中,779V國票天祥,779X國票中和,779z國票博愛,779Z國票安和,8150台    新,8151台新復興,8157台新左楠,8159台新台南,815A台新高雄,815B台新台中,815K台新前鎮,815Y台新新營,8380安    泰,8382安泰楠梓,8440摩根大通,8455康和台中,8458康和台南,8459康和嘉義,845A康和內湖,845D康和板橋,845F康和仁愛,845U康和復興,8560新    光,8561新光台中,8564新光台南,8565新光桃園,8840玉    山,8841玉山雙和,8842玉山新莊,8843玉山高雄,8846玉山板橋,8848玉山嘉義,8849玉山台大,884B玉山台中,884D玉山左營,884E玉山城中,884J玉山大里,8850鑫    豐,8880國泰綜合,8881國泰高雄,8882國泰台中,8884國泰台南,8885國泰桃園,8886國泰新莊,8888國泰敦南,888A國泰館前,888K國泰板橋,9100群益,9105群益高盛,9108群益海山,9131群益民權,9134群益開元,9137群益士林,913D群益潭子,913E群益基隆,913g群益南三,913N群益土城,913U群益崇德,9184群益台中,9187群益彰化,9188群益三民,918A群益中壢,918c群益鳳山,918C群益古亭,918d群益內湖,918D群益東門,918E群益南京,918g群益大甲,918G群益新莊,918i群益竹南,918J群益永和,918M群益嘉義,918W群益忠孝,918x群益延平,9202凱基中港,9205凱基三重,9207凱基永和,9208凱基桃園,9209凱基岡山,920A凱基板橋,920D凱基市府,920E凱基東門,920F凱基站前,920G凱基彰化,920H凱基基隆,920M凱基宜蘭,920N凱基湖口,920V凱基新店,920Z凱基台東,9215凱基高美,9216凱基信義,9217凱基松山,9218凱基大直,921E凱基三峽,9223凱基豐中,9224凱基新莊,9225凱基內埔,9226凱基汐止,9227凱基城中,922H凱基復興,9231凱基員林,9232凱基建成,9233凱基長庚,9234凱基竹北,9236凱基虎尾,9239凱基市政,9243凱基七賢,9252凱基嘉義,9255凱基和平,9257凱基林口,9268凱基台北,9272凱基竹科,9273凱基竹東,9274凱基鳳山,9283凱基北門,9285凱基中壢,9287凱基內湖,9288凱基埔墘,9289凱基興隆,9296凱基頭份,9298凱基延平,9300華南永昌,9302華南台中,9303華南高雄,9306華南台南,9309華南古亭,9315華南苑裡,9322華南公誠,9324華南岡山,9326華南南京,9327華南斗六,9328華南潮州,9329華南朴子,9331華南鳳山,9333華南長虹,9343華南頭份,9347華南敦南,9349華南合泰,9352華南桃園,9359華南中正,9363華南彰化,9386華南東昇,9600富邦,9615富邦木柵,9618富邦大同,9622富邦園區,9623富邦台北,9625富邦竹東,9627富邦內湖,9634富邦羅東,9636富邦中壢,9647富邦新華,9651富邦民生,9654富邦永和,9655富邦板橋,9658富邦建國,9659富邦高雄,965K富邦台中,965U富邦彰化,9661富邦新店,9663富邦敦南,9665富邦桃園,9667富邦台南,9676富邦仁愛,9678富邦北投,9686富邦宜蘭,9689富邦重慶,9692富邦嘉義,9695富邦民雄,969C富邦北港,9800元大,9801元大松江,980a元大承德,980d元大沙鹿,980h元大台北,980w元大西屯,9812元大台中,9814元大大益,9816元大新竹,9817元大東泰,981a元大歸仁,981B元大竹北,981C元大路竹,981D元大南投,981e元大佳里,981F元大福營,981g元大大里,981G元大彰化,981h元大屏生,981i元大西螺,981I元大天母,981j元大士林,981K元大林園,981L元大莒光,981m元大前金,981N元大金門,981q元大艋舺,981Q元大太平,981S元大崇德,981y元大善化,981z元大大統,9822元大學府,9829元大永康,982A元大羅東,982B元大博愛,982C元大六合,9831元大四維,9833元大敦化,9835元大員林,983i元大大雅,983j元大仁愛,983M元大木柵,983U元大頭份,983V元大竹南,983W元大德芳,983Z元大鳳山,984C元大新中,984H元大景美,984K元大館前,9852元大大松,9853元大南屯,9856元大花蓮,9857元大東蘆,9858元大龍潭,9859元大經國,985C元大鳳中,9862元大南京,9863元大新和,9866元大樹板,9867元大北成,9868元大水湳,986K元大基孝,9871元大忠孝,9872元大復北,9873元大西門,9874元大雙和,9875元大永寧,9879元大板三,987A元大楊梅,9884元大鎮北,9889元大北員,988B元大藝文,9891元大永和,9892元大屏東,9893元大大天,9894元大北桃,9898元大新莊,989A元大北投,989B元大中港,989D元大左營,989e元大中和,989E元大草屯,989F元大高雄,989G元大大同,989I元大蘆洲,989J元大彰生,989L元大成功,989m元大信義,989N元大內湖,989S元大鹿港,989V元大北重,989Y元大基隆,989Z元大小港,9A00永豐金,9A61永豐鳳山,9A68永豐五權,9A69永豐屏東,9A79永豐埔里,9A7G永豐數位,9A8F永豐敦南,9A9A永豐羅東,9A9B永豐中和,9A9C永豐員林,9A9D永豐忠孝,9A9E永豐板橋,9A9f永豐中盛,9A9g永豐內湖,9A9G永豐天母,9A9h永豐台南,9A9J永豐板新,9A9k永豐桃中,9A9K永豐三重,9A9L永豐台中,9A9N永豐桃盛,9A9p永豐府城,9A9r永豐北高,9A9s永豐彰化,9A9W永豐市政,9A9x永豐桃園,9A9X永豐竹科
0,20180903,-1.0,-1.0,0.0,0.0,-2.0,1.0,-6.0,7.0,-2.0,-2.0,0.1,-1.0,0.0,1.0,-2.0,-2.0,-3.0,-2.0,4.0,5.0,-1.0,1.0,-4.0,-0.9,12.0,-16.0,-2.0,1.0,-1.0,-6.0,1.0,-4.0,-1.0,1.0,4.0,5.0,4.0,1.0,0.0,-2.0,-1.0,-1.0,0.0,-3.0,-1.1,-1.0,6.0,1.0,-4.0,14.0,-8.0,450.0,244.0,-31.0,69.0,23.0,320.0,-11.0,4.0,-1.0,-2.0,-1.0,1.0,-2.0,-3.0,-1.0,-9.0,1.0,-4.1,6.0,-1.0,-2.0,-11.0,-6.0,-1.0,-1.0,1.0,3.0,-3.0,-6.0,-5.0,8.0,1.0,1.0,-4.0,2.0,2.6,1.0,1.0,-21.0,-2.0,-3.0,-3.0,-5.0,-2.0,-9.0,-5.0,-1.0,-1.0,-1.0,10.0,1.0,0.0,-2.0,-1.0,-185.8,-1.0,-8.0,-1.0,-10.0,-1.0,-2.0,6.0,-4.0,2.0,-1.0,-3.0,-4.0,-3.0,0.1,-1.0,-1.0,-2.0,-1.0,-4.0,-1.0,-8.0,-1.0,5.0,1.0,-2.0,-1.0,-1.0,-1.0,-1.0,-4.0,-2.0,-2.0,3.0,16.0,1.0,-1.0,7.0,-1.0,-1.0,2.0,-1.0,3.0,-1.0,-1.0,5.0,1.0,1.0,2.0,3.0,-2.0,-1.0,-2.0,-3.0,-1.0,-5.0,-1.0,-1.0,-1.0,1.0,-1.0,2.0,-3.0,-2.0,1.0,-1.0,10.0,0.0,-1.0,-5.0,-2.0,0.8,-8.0,1.0,-1.0,1.0,-1.0,-1.0,-2.0,-8.0,7.0,-10.0,-3.0,5.0,-10.5,5.0,-3.0,0.0,-3.9,-1.0,1.0,10.0,1.0,2.0,-1.0,-2.0,-1.0,1.0,-14.0,1.0,-1.0,-2.0,2.0,1.0,-7.1,-1.0,2.0,-4.5,4.0,-1.0,1.0,2.0,3.0,1.0,-1.0,-1.0,5.0,2.0,-8.0,1.0,0.0,-4.0,-20.0,0.0,-2.0,1.0,1.0,1.0,1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,0.0,-1.0,5.0,1.0,1.0,2.0,-4.0,0.0,0.0,22.0,-0.1,-2.0,-1.0,0.0,0.4,55.0,-6.0,-20.0,-4.0,-1.0,4.0,-3.0,-6.0,1.0,-2.0,1.0,1.0,-5.0,-1.0,-1.0,9.0,-5.0,0.0,-1.0,30.0,-1.0,0.0,0.0,1.0,1.0,-2.0,-4.0,0.0,2.0,-1.0,5.0,-1.0,-4.0,-105.0,-3.0,-1.0,-1.0,-1.0,10.0,24.0,-13.0,-6.0,11.0,1.0,-1.0,-1.0,-1.0,-1.0,3.0,1.0,-7.0,1.0,-1.0,8.0,-10.0,2.0,0.0,-1.0,1.0,-16.0,1.0,-1.0,-3.0,-1.0,-1.0,-43.0,1.0,-2.0,2.0,0.0,0.0,1.0,0.0,-3.0,-301.0,0.0,10.0,-1.0,-50.0,-1.0,-3.0,-4.0,1.0,7.0,-1.0,-0.7,-1.0,-1.8,0.0,-3.0,1.0,4.0,-1.0,-2.0,-2.0,2.0,-3.2,-1.0,5.0,-1.0,-2.0,-5.0,51.0,-1.0,-2.0,-1.0,-92.0,-27.0,-1.0,1.0,-2.0,-2.0,-2.0,-5.0,-2.0,15.0,-2.0,0.7,-1.0,-17.0,-1.0,19.0,-1.0,-2.0,-4.0,5.0,0.0,2.0,-1.0,-2.0,-2.2,-4.0,-2.0,-1.0,2.0,-2.0,1.0,-4.0,-2.0,-31.0,-6.0,3.0,-1.0,-10.0,1.0,-2.0,-1.2,-1.0,2.0,-3.0,-4.0,-3.5,1.0,1.0,1.0,-1.0,0.8,2.0,11.0,-5.0,-1.0,-4.0,1.0,2.0,-0.8,-3.0,0.0,0.6,5.0,-3.1,-2.0,1.0,-4.0,2.0,-30.0,-0.4,-1.0,2.0,3.0,1.0,5.0,2.0,3.0,-4.0,-6.0,-2.0,2.0,1.0,1.0,-1.0,1.0,-3.0,-2.0,-4.0,0.9,-5.0,-2.0,5.0,-15.0,-6.1,-10.0,1.0,-2.0,-2.0,-27.0,-13.0,-2.0,-0.0,-1.0,10.0,2.0,-2.0,-3.0,2.0,-2.0,-1.0,-3.0,0.0,0.0,-9.0,6.0,1.0
