,Date,1020合庫,1021合庫台中,1022合庫台南,1023合庫高雄,1024合庫嘉義,1025合庫基隆,1028合庫彰化,1029合庫鳳山,102A合庫新竹,102C合庫自強,102E合庫桃園,102F合庫西台,102G合庫三重,1030土銀,1031土銀台中,1034土銀嘉義,1035土銀新竹,1037土銀花蓮,103B土銀彰化,103C土銀白河,103F土銀南港,1040臺    銀,1041臺銀鳳山,1042臺銀臺南,1043臺銀民權,1045臺銀新竹,104A臺銀臺中,104C臺銀高雄,104D臺銀金山,1110企    銀,1111企銀台中,1112企銀台南,1113企銀九如,1114企銀嘉義,1116企銀屏東,1117企銀竹北,1118企銀豐原,1119企銀岡山,111B台企建成,111D企銀台北,111F企銀北高,111G企銀埔墘,1160日    盛,1161日盛忠孝,1162日盛台南,1163日盛台中,1164日盛內湖,1165日盛板橋,1166日盛雙和,1167日盛嘉義,1168日盛高雄,1169日盛士林,116A日盛木柵,116b日盛園區,116B日盛中壢,116c日盛豐原,116C日盛八德,116d日盛三峽,116e日盛竹北,116E日盛三重,116f日盛復興,116F日盛員林,116g日盛龍潭,116G日盛景美,116H日盛新竹,116i日盛樹林,116I日盛南京,116j日盛頭份,116k日盛北高,116K日盛花蓮,116L日盛大墩,116m日盛和美,116M日盛屏東,116N日盛永康,116P日盛信義,116Q日盛二林,116r日盛文化,116s日盛土城,116S日盛新莊,116U日盛桃園,116V日盛斗六,116W日盛鳳山,116X日盛宜蘭,116Z日盛中和,1230彰    銀,1232彰銀七賢,1233彰銀台中,1260宏    遠,1261宏遠民生,1262宏遠桃園,126D宏遠台南,126H宏遠中和,126L宏遠台中,126U宏遠館前,1360港麥格理,1380台灣匯立,1440美林,1470台灣摩根,1480美商高盛,1520瑞士信貸,1530德意志,1560港商野村,1590花旗環球,1650瑞銀,2180亞    東,2181亞東板橋,2184亞東新竹,2186亞東高雄,2187亞東台中,5050大    展,5110富    隆,5112富隆長安,5260大    慶,5261大慶蘆洲,5262大慶楊梅,5263大慶泰山,5264大慶高雄,5266大慶中壢,5267大慶基隆,5268大慶台南,5269大慶台中,526A大慶中和,526K大慶富順,526L大慶長榮,5320高    橋,5321高橋龍潭,5322高橋中壢,5323高橋內壢,5380第一金證,5381第一員林,5382第一台中,5384第一台南,5385第一桃園,5386第一彰化,5387第一澎湖,5389第一中山,538A第一新興,538B第一新竹,538C第一光復,538D第一忠孝,538E第一自由,538F第一稻埕,538G第一中和,538I第一頭份,538j第一安和,538M第一嘉義,538N第一豐原,538P第一路竹,538W第一華江,538Y第一中壢,5600永    興,5602永興水湳,5603永興台中,5660日    進,5850統    一,5851統一高雄,5852統一敦南,5853統一中壢,5854統一城中,5855統一台南,5856統一台中,5857統一新竹,5858統一嘉義,5859統一屏東,585b統一內湖,585B統一永和,585c統一仁愛,585D統一新台中,585e統一新莊,585E統一新營,585F統一彰化,585g統一平鎮,585h統一新桃,585H統一桃園,585I統一員林,585J統一三重,585L統一豐原,585m統一竹南,585M統一士林,585P統一板橋,585Q統一三多,585R統一汐止,585S統一宜蘭,585U統一南京,585V統一古亭,585W統一金門,585Y統一土城,585Z統一松江,5861盈溢籬子內,5862盈溢楠梓,5870光    隆,5920元    富,5921元富高雄,5922元富新店,5923元富三重,5925元富台中,5926元富四維,5927元富林園,5928元富新莊,5929元富台南,592a元富松德,592A元富緯城,592b元富板橋,592B元富永和,592c元富烏日,592C元富潮洲,592d元富延平,592D元富大昌,592e元富古亭,592E元富城中,592g元富中原,592G元富新竹,592H元富信義,592i元富中港,592I元富嘉義,592l元富大裕,592L元富中壢,592m元富成功,592M元富彰化,592n元富西松,592N元富虎尾,592o元富新興,592P元富同大,592q元富屏東,592Q元富敦南,592r元富城東,592S元富基隆,592u元富世貿,592U元富宜蘭,592v元富桃園,592w元富佳里,592W元富吉利,592X元富草屯,592y元富花蓮,592Y元富埔里,592z元富文心,592Z元富安南,5960日    茂,5961日茂埔里,6010★    亞,6012★亞網路,6110台中銀,6114中銀員林,6115中銀復興,611A中銀豐原,6160中國信託,6161中信三重,6162中信託忠,6163中信託永,6164中信託文,6165中信託新,6167中信松江,6168中信嘉義,616A中信中壢,616K中信託高,6210新 百 王,6381光和溪湖,6382光和田中,6450永    全,6451永全南崁,6452永全八德,6460大    昌,6461大昌樹林,6462大昌安康,6463大昌新竹,6464大昌新店,6465大昌桃園,6480福    邦,6620全    泰,6910德    信,6912德信中正,6913德信新營,6914德信三重,6950福    勝,7000兆豐,7001兆豐嘉義,7003兆豐台中,7005兆豐中港,7006兆豐台南,7007兆豐竹北,7008兆豐三重,7009兆豐景美,700a兆豐忠孝,700b兆豐中壢,700B兆豐板橋,700c兆豐民生,700C兆豐來福,700d兆豐彰化,700D兆豐西螺,700E兆豐斗南,700f兆豐鹿港,700F兆豐虎尾,700g兆豐南門,700G兆豐麻豆,700h兆豐三民,700H兆豐東門,700i兆豐松德,700I兆豐北高,700j兆豐大安,700J兆豐公益,700k兆豐員林,700K兆豐新營,700L兆豐天母,700M兆豐桃園,700N兆豐埔墘,700p兆豐復興,700P兆豐南京,700q兆豐內湖,700r兆豐寶成,700R兆豐小港,700s兆豐岡山,700S兆豐大同,700U兆豐桃鶯,700V兆豐新竹,700w兆豐新莊,700W兆豐城中,700X兆豐永和,700Z兆豐高雄,7020信    富,7030致    和,7031致和台北,7032致和佳里,7033致和府前,7034致和金華,7035致和東門,7038致和南京,703B致和崇德,7070豐    農,7670金    港,7750北    城,7790國票綜合,7791國票台東,7792國票北投,7795國票南港,7797國票中正,7798國票內壢,779c國票敦北,779D國票台南,779e國票南科,779E國票南崁,779G國票新莊,779j國票和平,779J國票北高,779m國票中港,779n國票南京,779P國票九鼎,779r國票桃國,779u國票長城,779v國票台中,779V國票天祥,779X國票中和,779z國票博愛,779Z國票安和,8150台    新,8151台新復興,8152台新新莊,8156台新三民,8157台新左楠,8158台新松江,8159台新台南,815A台新高雄,815B台新台中,815H台新屏東,815J台新新板,815K台新前鎮,815S台新中壢,815Y台新新營,8380安    泰,8381安泰大發,8382安泰楠梓,8440摩根大通,8450康    和,8451康和延平,8455康和台中,8456康和新竹,8458康和台南,8459康和嘉義,845A康和內湖,845B康和永和,845D康和板橋,845E康和澎湖,845F康和仁愛,845J康和高雄,845R康和石牌,845S康和南崁,845U康和復興,845X康和屏東,8490萬    泰,8520中    農,8560新    光,8561新光台中,8562新光高雄,8563新光新竹,8564新光台南,8565新光桃園,8580聯    邦,8581聯邦高雄,8582聯邦嘉義,8583聯邦敦化,8584聯邦雙和,8587聯邦興中,8588聯邦富強,8710陽   信,8711陽信石牌,8770大鼎,8840玉    山,8841玉山雙和,8842玉山新莊,8843玉山高雄,8844玉山松江,8846玉山板橋,8847玉山台南,8848玉山嘉義,8849玉山台大,884A玉山士林,884B玉山台中,884C玉山南京,884D玉山左營,884E玉山城中,884F玉山桃園,884H玉山新竹,884J玉山大里,8850鑫    豐,8880國泰綜合,8881國泰高雄,8882國泰台中,8883國泰松江,8884國泰台南,8885國泰桃園,8886國泰新莊,8887國泰忠孝,8888國泰敦南,888A國泰館前,888K國泰板橋,8960上海匯豐,9100群益,9101群益敦南,9103群益松山,9105群益高盛,9108群益海山,910D群益大興,9131群益民權,9134群益開元,9135群益經國,9136群益西松,9137群益士林,9138群益中港,913D群益潭子,913E群益基隆,913g群益南三,913H群益屏東,913I群益萬華,913N群益土城,913R群益北高,913U群益崇德,913Y群益館前,9183群益高雄,9184群益台中,9185群益台南,9186群益新竹,9187群益彰化,9188群益三民,9189群益桃園,918A群益中壢,918B群益板橋,918c群益鳳山,918C群益古亭,918d群益內湖,918D群益東門,918e群益大安,918E群益南京,918F群益新店,918g群益大甲,918G群益新莊,918H群益中山,918i群益竹南,918J群益永和,918K群益東湖,918L群益建成,918M群益嘉義,918P群益天母,918s群益丹鳳,918u群益瑞豐,918W群益忠孝,918x群益延平,918X群益台北,918z群益宜蘭,9200凱基,9202凱基中港,9204凱基台中,9205凱基三重,9206凱基高雄,9207凱基永和,9208凱基桃園,9209凱基岡山,920A凱基板橋,920C凱基雙和,920D凱基市府,920E凱基東門,920F凱基站前,920G凱基彰化,920H凱基基隆,920M凱基宜蘭,920N凱基湖口,920V凱基新店,920W凱基大里,920Z凱基台東,9211凱基台南,9212凱基東港,9215凱基高美,9216凱基信義,9217凱基松山,9218凱基大直,921C凱基民權,921E凱基三峽,921F凱基天母,921J凱基土城,921M凱基八德,921S凱基幸福,921Y凱基東勢,9223凱基豐中,9224凱基新莊,9225凱基內埔,9226凱基汐止,9227凱基城中,9229凱基中山,922C凱基屏東,922H凱基復興,9232凱基建成,9233凱基長庚,9234凱基竹北,9235凱基永華,9236凱基虎尾,9237凱基敦北,9238凱基士林,9239凱基市政,9243凱基七賢,9252凱基嘉義,9254凱基科園,9255凱基和平,9256凱基南崁,9257凱基林口,9258凱基羅東,9259凱基澄新,9265凱基平鎮,9266凱基新豐,9268凱基台北,9272凱基竹科,9274凱基鳳山,9275凱基三多,9276凱基苗栗,9278凱基永康,9281凱基斗六,9283凱基北門,9285凱基中壢,9287凱基內湖,9288凱基埔墘,9289凱基興隆,9291凱基大安,9296凱基頭份,9297凱基文心,9298凱基延平,9300華南永昌,9302華南台中,9303華南高雄,9306華南台南,9307華南大安,9308華南麻豆,9309華南古亭,9312華南民權,9314華南嘉義,9315華南苑裡,9316華南淡水,9317華南林口,9319華南鶯歌,9322華南公誠,9323華南小港,9324華南岡山,9325華南忠孝,9326華南南京,9327華南斗六,9328華南潮州,9329華南朴子,9331華南鳳山,9332華南楠梓,9333華南長虹,9334華南世貿,9337華南內壢,9339華南竹北,9343華南頭份,9347華南敦南,9349華南合泰,9352華南桃園,9358華南東勢,9359華南中正,9362華南苗栗,9363華南彰化,9364華南和平,9369華南三重,9377華南虎尾,9386華南東昇,9600富邦,9602富邦溪湖,9604富邦陽明,9614富邦基隆,9615富邦木柵,9616富邦岡山,9618富邦大同,9621富邦花蓮,9622富邦園區,9623富邦台北,9624富邦竹北,9625富邦竹東,9627富邦內湖,9634富邦羅東,9636富邦中壢,9647富邦新華,9651富邦民生,9654富邦永和,9655富邦板橋,9657富邦苗栗,9658富邦建國,9659富邦高雄,965K富邦台中,965U富邦彰化,9661富邦新店,9663富邦敦南,9664富邦天母,9665富邦桃園,9666富邦南屯,9667富邦台南,966F富邦左營,9671富邦八德,9672富邦員林,9676富邦仁愛,9677富邦三重,9678富邦北投,9679富邦延吉,9686富邦宜蘭,9688富邦市政,9689富邦重慶,9692富邦嘉義,9693富邦新營,9695富邦民雄,9697富邦虎尾,969C富邦北港,9800元大,9801元大松江,980a元大承德,980C元大斗六,980d元大沙鹿,980D元大開元,980e元大清水,980h元大台北,980K元大竹科,980l元大虎尾,980Q元大南崁,980R元大南海,980u元大府城,980w元大西屯,9812元大台中,9813元大八德,9814元大大益,9815元大大灣,9816元大新竹,9817元大東泰,981a元大歸仁,981A元大鶯歌,981B元大竹北,981C元大路竹,981D元大南投,981e元大佳里,981E元大發財,981F元大福營,981g元大大里,981G元大彰化,981h元大屏生,981i元大西螺,981I元大天母,981j元大士林,981K元大林園,981L元大莒光,981m元大前金,981M元大苗栗,981n元大旗山,981N元大金門,981p元大松山,981q元大艋舺,981Q元大太平,981r元大屏南,981R元大竹山,981S元大崇德,981U元大華山,981V元大民雄,981y元大善化,981z元大大統,981Z元大潮州,9822元大學府,9824元大向上,9825元大新營,9829元大永康,982A元大羅東,982B元大博愛,982C元大六合,982F元大忠鼎,9831元大四維,9833元大敦化,9834元大中壢,9835元大員林,9837元大北港,9838元大豐原,983B元大林森,983f元大竹東,983G元大上新,983i元大大雅,983j元大仁愛,983K元大學甲,983M元大木柵,983N元大大安,983U元大頭份,983V元大竹南,983W元大德芳,983Z元大鳳山,984C元大新中,984H元大景美,984K元大館前,9852元大大松,9853元大南屯,9854元大文心,9856元大花蓮,9857元大東蘆,9858元大龍潭,9859元大經國,985C元大鳳中,9862元大南京,9863元大新和,9866元大樹板,9867元大北成,9868元大水湳,9869元大新盛,986K元大基孝,9871元大忠孝,9872元大復北,9873元大西門,9874元大雙和,9875元大永寧,9878元大金華,9879元大板三,987A元大楊梅,987D元大新壢,9884元大鎮北,9888元大鑫永,9889元大北員,988B元大藝文,988C元大三重,9891元大永和,9892元大屏東,9893元大大天,9894元大北桃,9896元大台南,9897元大土城,9898元大新莊,9899元大淡水,989a元大苑裡,989A元大北投,989B元大中港,989C元大板橋,989d元大北屯,989D元大左營,989e元大中和,989E元大草屯,989f元大東港,989F元大高雄,989g元大嘉義,989G元大大同,989I元大蘆洲,989j元大樹林,989J元大彰生,989k元大古亭,989L元大成功,989m元大信義,989N元大內湖,989P元大敦南,989Q元大汐止,989S元大鹿港,989U元大大甲,989V元大北重,989W元大站前,989X元大民生,989Y元大基隆,989Z元大小港,9A00永豐金,9A61永豐鳳山,9A68永豐五權,9A69永豐屏東,9A79永豐埔里,9A7G永豐數位,9A8F永豐敦南,9A91永豐松山,9A92永豐萬盛,9A93永豐大稻,9A96永豐博愛,9A97永豐新竹,9A98永豐大園,9A99永豐中壢,9A9a永豐苓雅,9A9A永豐羅東,9A9b永豐虎尾,9A9B永豐中和,9A9c永豐永康,9A9C永豐員林,9A9d永豐古亭,9A9D永豐忠孝,9A9e永豐高雄,9A9E永豐板橋,9A9f永豐中盛,9A9F永豐安和,9A9g永豐內湖,9A9G永豐天母,9A9h永豐台南,9A9H永豐新莊,9A9i永豐新店,9A9j永豐嘉義,9A9J永豐板新,9A9k永豐桃中,9A9L永豐台中,9A9M永豐南投,9A9N永豐桃盛,9A9p永豐府城,9A9P永豐竹北,9A9q永豐潮洲,9A9Q永豐豐原,9A9r永豐北高,9A9R永豐信義,9A9s永豐彰化,9A9S永豐南京,9A9U永豐中正,9A9v永豐光復,9A9V永豐三民,9A9W永豐市政,9A9x永豐桃園,9A9X永豐竹科,9A9Y永豐板盛,9A9Z永豐復興,1032土銀台南,1033土銀高雄,1036土銀玉里,1038土銀和平,1039土銀士林,103A土銀建國,1115企銀太平,111A企銀民雄,111C台企三民,111E企銀桃園,116J日盛中山,126Q宏遠高雄,126X宏遠新化,2185亞東台南,5265大慶苗栗,5383第一高雄,5460寶    盛,5604永興大墩,585A統一基隆,585d統一新店,5860盈    溢,592V元富民權,5962日茂南投,6380光    和,6383光和和美,6385光和花壇,6915德信和平,7036致和高雄,7080石    橋,7671金港博愛,779H國票嘉義,779W國票彰化,8585聯邦三重,8890大和國泰,8900法銀巴黎,921G凱基五股,9231凱基員林,9273凱基竹東,9305華南新莊,9381華南斗南,9608富邦台東,981X元大東門,984E元大南勢,9A9K永豐三重,6116中銀中壢,1570港商法興
0,20180828,-17.9,-15.0,-2.0,-4.6,2.9,1.0,-3.0,-6.2,-1.0,-9.8,-9.9,-3.0,-1.0,9.0,-3.0,-1.0,-10.0,-4.0,-5.0,-2.0,4.0,123.0,-14.0,-24.0,-40.0,-6.0,-25.0,-16.0,-16.0,-22.0,-2.0,-1.0,-4.2,0.0,-39.0,3.0,-1.0,-2.0,-1.0,-3.0,-5.0,-5.0,101.0,-2.0,-6.9,-7.9,-4.0,-67.1,-6.0,-5.0,4.0,-3.9,-15.0,44.0,-13.0,5.0,-19.0,-20.0,7.8,49.0,-3.0,2.1,-5.0,-27.0,-23.0,-22.1,0.0,-13.0,-7.0,-14.0,-12.0,-11.0,10.0,-2.0,-8.0,-7.0,-5.0,-2.0,3.0,-145.0,-7.0,0.0,-1.0,-19.0,10.0,1.0,-1.0,543.0,-1.0,-2.0,-2.0,1.0,87.0,-1.0,-15.0,-76.0,-987.0,381.0,-419.0,632.0,26.0,501.0,-80.0,707.0,-60.2,-20.0,-4.0,-7.0,-8.8,-247.0,-152.0,4.0,-7.0,84.0,-2.5,-4.0,-1.0,-6.0,0.0,0.0,3.0,-7.0,-5.0,-2.0,10.0,-8.0,-2.0,-2.0,0.1,-8.0,2.0,-39.0,-9.0,-2.0,0.0,-3.0,-12.0,-0.9,-4.0,-8.0,6.0,-1.0,-13.0,-8.0,7.0,-7.0,2.0,2.0,-9.0,-2.0,-1.0,-4.0,-10.0,-8.0,158.0,0.0,-5.1,-6.0,4.0,-3.0,-4.0,-18.1,-4.0,-12.0,-16.0,6.0,1.0,0.0,-53.0,-1.0,-5.9,-5.0,-8.0,-5.0,-2.0,-12.0,-2.0,-10.0,71.0,1.0,-10.0,-3.0,-12.0,99.0,0.0,-1.0,1.0,59.0,-2.0,-1.0,-3.0,-2.0,16.0,-23.0,2.3,0.9,-10.0,0.0,2.0,11.0,-6.0,-6.2,26.0,-4.0,-10.0,-3.5,-16.0,-15.0,-1.0,-15.0,1.0,8.0,-14.9,-1.0,0.5,-13.0,-10.0,-17.0,0.1,-20.0,-1.0,-3.0,-78.0,-0.0,-4.0,6.0,-5.0,-16.0,0.0,-10.0,-2.0,19.0,15.0,-3.0,-2.0,-15.0,-2.0,-1.8,0.0,-1.0,0.8,-15.0,-57.0,-1.0,-1.0,182.0,-27.0,-33.0,-6.0,3.0,-1.0,-7.0,-1.2,-2.0,-10.4,-12.0,-3.0,-1.0,-10.0,-16.0,3.0,-4.0,-7.0,-8.0,0.0,-50.0,-11.0,-7.0,-6.0,-2.0,5.0,0.0,167.0,-4.0,5.0,-31.0,-6.0,-4.0,-8.0,-18.0,-7.0,-4.3,375.0,-2.0,-6.0,13.0,-2.0,-1.0,60.0,-1.0,-16.0,0.0,-79.0,0.1,-1.0,-1.0,-1.0,-5.0,7.0,-5.0,24.0,-1.0,-1.0,-4.0,9.0,-2.0,-5.0,1.0,-14.9,0.0,-1.0,4.0,-16.0,0.0,-6.0,450.0,-4.0,-12.0,-14.0,-0.8,-1.0,-2.0,1.0,0.0,-3.0,-3.0,-1.0,-7.0,-1.0,-3.0,68.0,-2.0,8.0,-3.0,0.0,-17.0,701.0,-5.0,-2.0,-3.0,-3.0,-6.0,-32.0,-2.0,0.0,-4.0,-3.2,3.0,-5.0,-1.0,-2.0,-10.0,1.2,7.0,-2.0,-5.0,-6.0,-2.0,1.0,-4.0,1.0,8.9,1.0,0.0,-15.0,2.0,-4.0,-9.0,-19.0,-2.0,893.0,-8.0,-3.0,6.0,-2.0,-4.0,3.0,-16.0,1.0,-38.0,-1.0,-16.0,-2.0,-1.0,-3.0,16.0,-1.0,-2.0,1.0,-68.0,3.1,-7.0,13.0,-15.0,-5.2,10.0,-2.0,-2.0,1.2,-2.0,-1.0,0.0,1.0,14.0,0.0,56.0,-100.0,23.8,-12.2,-3.0,-9.0,-29.0,-51.0,-22.0,16.0,-33.9,3.9,-161.0,-10.0,2.0,-5.5,-36.0,-81.9,719.0,-12.0,83.0,2.0,-9.1,1.0,-4.0,2.0,-10.9,-81.0,-17.0,-4361.0,250.0,66.0,-1.0,-14.0,-11.0,-12.0,-7.0,-4.1,4.0,-2.0,11.0,-2.0,-9.0,0.0,-13.0,-2.0,1.0,0.0,0.0,-5.2,4.0,-22.0,9.0,-1.0,49.0,13.0,-23.0,1.0,-6.0,10.8,-17.0,-11.0,514.0,-18.0,-2.0,-4.0,-11.0,-1.1,-13.0,2.0,-5.0,4.0,-7.0,-3.0,2.0,0.0,0.0,-1.0,0.0,-6.0,-12.0,-7.0,882.0,-6.9,-1.0,71.0,0.0,-4.0,-50.6,4.0,-1.0,1.0,-19.0,-9.0,-37.0,-7.4,-16.0,0.0,0.0,0.0,-5.0,-2.0,-28.0,-4.0,-4.0,-3.0,-9.0,21.0,-3.9,-27.0,20.0,1.0,-8.0,-6.0,0.0,-10.0,-1.0,-3.0,-17.0,-3.0,-11.2,-13.0,-7.0,-2.0,0.0,-20.0,-3.0,3.0,2.0,-7.0,1.0,-22.0,-6.2,-6.0,-9.0,-1.0,-11.0,-4.0,1.0,5.0,-3.0,-15.3,-10.5,-5.0,-4.0,-1.0,-4.0,-2.0,-3.0,-10.0,-14.0,-13.0,-4.0,-7.0,9.0,1.0,0.2,344.0,-11.0,-3.0,1.0,91.0,-1.0,89.0,-4.0,-15.0,2.0,-5.0,-17.0,-11.0,-8.0,-3.0,0.0,-1.0,41.0,-2.0,6.0,-6.0,-2.0,3.9,-3.9,5.0,3.0,5.0,2.0,0.0,-5.0,11.0,1.0,0.0,-2.0,3.0,209.0,-4.0,-22.0,1.0,-1236.0,-4.0,30.0,-14.0,-2.0,9.0,451.0,-13.0,-39.0,19.2,-5.0,-2.0,-8.0,6.0,-24.2,-19.0,-106.6,-23.1,-18.9,-7.0,14.0,-15.0,-7.0,0.0,17.0,8.0,1.0,-58.0,0.1,-9.0,-2.0,-6.0,-3.0,39.4,2.0,-5.0,-20.2,-8.0,-2.0,-12.0,-4.2,1.0,9.0,0.0,-44.0,881.0,-5.0,4.0,-2.0,-5.0,-3.0,-8.0,-19.0,0.0,-179.0,1.0,0.0,210.0,0.0,-13.0,-5.0,-14.0,-1.0,-6.0,-9.2,0.0,-6.0,-8.0,1.0,5.0,-7.0,-5.0,-22.0,-5.0,-10.0,2.0,0.0,-15.0,-12.0,-7.0,-1.5,-10.0,-3.0,3.0,1.0,23.0,-18.2,9.0,-9.0,-10.0,-3.0,-1.0,1.0,-9.0,4.0,-8.0,4.0,0.0,0.0,-13.0,-1.0,-9.0,0.9,1.0,-19.0,0.8,-13.2,-15.1,-9.0,-4.0,-12.0,10.0,-3.0,-38.9,28.0,26.0,-9.0,-1.0,-5.0,-8.0,-1.0,-10.0,1.0,-5.0,-26.0,-12.0,-8.0,-9.9,-4.0,-9.8,-21.0,-21.0,-6.0,-6.3,-15.0,-6.0,-12.0,7.0,16.0,5.0,348.6,2.0,-2.0,-24.9,-2.0,-5.0,-6.7,-11.1,3.0,-7.0,1.0,2.0,-50.0,1.0,-5.0,-6.0,-4.0,-14.0,0.0,-1.0,-19.0,-7.0,-2.0,3.0,-10.0,-4.0,-3.3,-48.0,-5.0,11.0,-4.0,-5.0,-9.0,-22.0,43.2,2.0,-10.0,79.0,-3.0,-4.0,283.9,-0.1,-4.0,-8.0,35.0,-11.0,-23.0,-8.0,-7.0,-7.0,330.0,1.0,-11.0,-3.0,-2.0,2.0,-20.4,-4.0,14.0,-4.0,-3.0,25.1,-4.0,-4.0,-4.0,0.0,5.0,1.0,-1.0,30.0,30.0,-13.0,10.1,-4.0,-4.0,-234.0,15.6,0.0,-5.0,-7.0,-14.0,5.0,6.0,-1.0,-43.1,-4.0,35.0,5.0,-11.0,-1.0,-13.0,-1.0,15.0,-3.0,-6.0,-1.4,3.0,-17.0,-9.0,-2.0,-16.0,-5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
